game,original_item,item,onset,offset
1,SEAL,Animal_Sea_Solid_Large,6.0,6.9
1,HAT,Object_Land_Pattern_Small,8.3,9.1
1,BOAT,Object_Sea_Pattern_Large,10.8,11.3
1,SUBMARINE,Object_Sea_Solid_Large,13.9,15.1
1,CRAB,Animal_Sea_Solid_Small,20.4,21.1
2,LION,Animal_Land_Solid_Large,3.1,4.0
2,SEAL,Animal_Sea_Solid_Large,5.0,6.0
2,HAT,Object_Land_Pattern_Small,7.8,8.4
2,FISH,Animal_Sea_Pattern_Small,9.8,10.4
2,SUBMARINE,Object_Sea_Solid_Large,12.1,13.2
2,CRAB,Animal_Sea_Solid_Small,24.6,25.0
2,WHALE,Animal_Sea_Pattern_Large,29.6,30.5
2,FLOATING,Object_Sea_Pattern_Small,30.5,31.7
3,BOWTIE,Object_Land_Solid_Small,3.8,4.9
3,SEAL,Animal_Sea_Solid_Large,5.4,6.3
3,HAT,Object_Land_Pattern_Small,12.9,13.6
3,WHALE,Animal_Sea_Pattern_Large,16.2,17.1
3,FISH,Animal_Sea_Pattern_Small,18.0,18.7
3,COUCH,Object_Land_Solid_Large,23.2,23.6
4,HOUSE,Object_Land_Pattern_Large,4.5,6.4
4,SUBMARINE,Object_Sea_Solid_Large,6.7,7.7
4,BOWTIE,Object_Land_Solid_Small,10.0,11.0
4,SEAL,Animal_Sea_Solid_Large,11.0,12.3
4,LADYBUG,Animal_Land_Pattern_Small,13.3,14.1
4,HAT,Object_Land_Pattern_Small,15.1,15.6
5,ZEBRA,Animal_Land_Pattern_Large,2.8,3.7
5,BOAT,Object_Sea_Pattern_Large,5.4,6.0
5,FLOATIES,Object_Sea_Pattern_Small,9.6,10.3
5,LION,Animal_Land_Solid_Large,11.1,11.8
5,SNORKEL,Object_Sea_Solid_Small,15.3,16.0
5,BIRD,Animal_Land_Solid_Small,25.7,26.1
6,ZEBRA,Animal_Land_Pattern_Large,2.9,3.7
6,BOAT,Object_Sea_Pattern_Large,7.1,7.1
6,WHALE,Animal_Sea_Pattern_Large,7.1,7.9
6,BOWTIE,Object_Land_Solid_Small,8.9,9.9
6,SNORKEL,Object_Sea_Solid_Small,11.2,12.0
6,BIRD,Animal_Land_Solid_Small,12.0,13.1
7,ZEBRA,Animal_Land_Pattern_Large,2.7,3.6
7,BOAT,Object_Sea_Pattern_Large,3.6,4.7
7,FLOATY,Object_Sea_Pattern_Small,6.2,7.1
7,LION,Animal_Land_Solid_Large,7.1,7.7
7,SNORKEL,Object_Sea_Solid_Small,11.3,12.0
7,BIRD,Animal_Land_Solid_Small,12.0,12.8
