subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Land_Solid_Small,0,0,0,10428902.0,10429124.0,222.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,fixation,-1,1,0,10429150.0,10429496.0,346.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Land_Solid_Small,0,0,0,10429733.0,10430662.0,929.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,fixation,-1,1,0,10430872.0,10431539.0,667.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Animal_Land_Solid_Small,1,0,0,10431560.0,10432008.0,448.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,fixation,-1,1,0,10432030.0,10432821.0,791.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Land_Solid_Small,0,0,0,10433313.0,10433465.0,152.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,fixation,-1,1,0,10433485.0,10434886.0,1401.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Sea_Pattern_Small,2,0,1,10435044.0,10435247.0,203.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Land_Solid_Small,0,0,0,10435271.0,10435601.0,330.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Animal_Land_Solid_Small,1,0,0,10435627.0,10437508.0,1881.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Object_Land_Solid_Small,0,0,0,10438042.0,10438988.0,946.0
135,choice,choice,1,1.0,Sea,1.0,12.21559479201096,Animal_Sea_Solid_Large,3,0,1,10439026.0,10439608.0,582.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,fixation,-1,1,0,10442625.0,10442812.0,187.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,Object_Land_Pattern_Large,4,0,1,10443905.0,10444073.0,168.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,fixation,-1,1,0,10444093.0,10445111.0,1018.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,Object_Land_Pattern_Large,4,0,1,10445367.0,10445730.0,363.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,fixation,-1,1,0,10445786.0,10446523.0,737.0
135,choice,choice,2,1.0,Pattern,1.0,4.652762833982706,Animal_Sea_Solid_Large,3,0,0,10446540.0,10446994.0,454.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Solid_Small,0,0,0,10451069.0,10451473.0,404.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Animal_Land_Solid_Small,1,0,0,10451794.0,10452460.0,666.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Solid_Small,0,0,0,10452714.0,10453460.0,746.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,fixation,-1,1,0,10453481.0,10453956.0,475.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Solid_Small,0,0,0,10454160.0,10454463.0,303.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Animal_Land_Solid_Small,1,0,0,10454501.0,10455635.0,1134.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Pattern_Large,4,0,1,10456198.0,10456438.0,240.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Animal_Sea_Solid_Large,3,0,1,10456461.0,10457287.0,826.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Animal_Sea_Pattern_Large,5,0,1,10457500.0,10457712.0,212.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,fixation,-1,1,0,10457735.0,10458802.0,1067.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Animal_Sea_Pattern_Large,5,0,1,10459922.0,10460361.0,439.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Pattern_Large,4,0,1,10461239.0,10461613.0,374.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,fixation,-1,1,0,10461639.0,10462472.0,833.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,Object_Land_Pattern_Large,4,0,1,10462734.0,10462834.0,100.0
135,choice,choice,3,1.0,Large,1.0,12.59437504201196,fixation,-1,1,0,10462860.0,10463141.0,281.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Land_Solid_Small,1,0,1,10468443.0,10468604.0,161.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Object_Land_Solid_Small,0,0,1,10469952.0,10470145.0,193.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,fixation,-1,1,0,10471282.0,10471496.0,214.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Sea_Solid_Large,3,0,1,10471518.0,10471715.0,197.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Land_Solid_Small,1,0,1,10472114.0,10472408.0,294.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,fixation,-1,1,0,10472657.0,10473196.0,539.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Object_Land_Solid_Small,0,0,1,10473383.0,10473811.0,428.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Land_Solid_Small,1,0,1,10473846.0,10474763.0,917.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Object_Land_Solid_Small,0,0,1,10474800.0,10475249.0,449.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Sea_Solid_Large,3,0,1,10475930.0,10476137.0,207.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,fixation,-1,1,0,10476149.0,10476611.0,462.0
135,choice,choice,4,1.0,Solid,2.0,12.93897712501348,Animal_Land_Solid_Small,1,0,1,10476756.0,10476909.0,153.0
