game,original_item,item,onset,offset
1,SEAL,Animal_Sea_Solid_Large,36.0,37.5
1,BIRD,Animal_Land_Solid_Small,38.3,38.9
1,BOWTIE,Object_Land_Solid_Small,39.7,41.0
1,HOUSE,Object_Land_Pattern_Large,43.9,45.0
1,LADYBUG,Animal_Land_Pattern_Small,49.0,49.7
2,FLOATIES,Object_Sea_Pattern_Small,3.2,3.8
2,ZEBRA,Animal_Land_Pattern_Large,6.6,7.6
2,HOUSE,Object_Land_Pattern_Large,7.8,8.4
2,BIRD,Animal_Land_Solid_Small,9.4,10.0
2,SEAL,Animal_Sea_Solid_Large,10.8,11.4
2,BOAT,Object_Sea_Pattern_Large,13.2,13.7
3,LION,Animal_Land_Solid_Large,2.9,3.9
3,FISH,Animal_Sea_Pattern_Small,3.9,5.0
3,SEAL,Animal_Sea_Solid_Large,5.6,6.3
3,FLOATY,Object_Sea_Pattern_Small,7.5,8.4
3,COUCH,Object_Land_Solid_Large,8.4,9.6
3,SNORKEL,Object_Sea_Solid_Small,22.7,23.7
3,CRAB,Animal_Sea_Solid_Small,28.2,28.8
4,LION,Animal_Land_Solid_Large,2.7,3.7
4,FISH,Animal_Sea_Pattern_Small,3.7,4.6
4,SNORKEL,Object_Sea_Solid_Small,5.5,6.2
4,SEAL,Animal_Sea_Solid_Large,7.3,7.9
4,HOUSE,Object_Land_Pattern_Large,10.0,10.5
4,LADYBUG,Animal_Land_Pattern_Small,20.7,21.5
5,BOAT,Object_Sea_Pattern_Large,4.3,4.7
5,SUBMARINE,Object_Sea_Solid_Large,4.7,6.0
5,CRAB,Animal_Sea_Solid_Small,7.3,7.9
5,HAT,Object_Land_Pattern_Small,8.6,9.3
5,BIRD,Animal_Land_Solid_Small,11.1,12.1
6,LION,Animal_Land_Solid_Large,3.5,5.1
6,BOAT,Object_Sea_Pattern_Large,11.4,12.2
6,HAT,Object_Land_Pattern_Small,18.5,19.1
6,SEAL,Animal_Sea_Solid_Large,26.8,27.4
6,HOUSE,Object_Land_Pattern_Large,39.6,40.2
7,WELL,Animal_Sea_Pattern_Large,6.2,6.8
7,SEAL,Animal_Sea_Solid_Large,15.3,16.0
7,COUCH,Object_Land_Solid_Large,22.6,23.2
7,FLOATY,Object_Sea_Pattern_Small,25.5,25.9
