subject,game,trial_number,decision_label,feature_dim,option,choice,correct,prop_relevant,chance_relevant,delta_relevant
108,7,56,leave,environment,Sea,0.0,1.0,0.07957012592270951,0.4999999999999999,-0.4204298740772904
109,1,1,leave,size,Large,0.0,1.0,0.4266055045871559,0.4999999999999999,-0.073394495412844
109,1,2,take,size,Small,1.0,1.0,1.0,0.4999999999999999,0.5
109,1,3,take,environment,Sea,1.0,1.0,0.9510985116938342,0.4999999999999999,0.45109851169383414
109,1,4,take,environment,Land,1.0,0.0,0.9697380307136402,0.4999999999999999,0.4697380307136405
109,1,5,leave,animacy,Animal,0.0,0.0,0.1565495207667731,0.4999999999999999,-0.3434504792332267
109,1,6,leave,texture,Solid,0.0,1.0,0.9188851913477537,0.4999999999999999,0.41888519134775387
109,1,7,leave,animacy,Object,0.0,1.0,1.0,0.4999999999999999,0.5
109,1,8,take,texture,Pattern,1.0,1.0,0.282347504621072,0.4999999999999999,-0.2176524953789278
109,2,9,leave,animacy,Object,0.0,0.0,0.3152284263959391,0.5,-0.1847715736040608
109,2,10,leave,size,Small,0.0,0.0,1.0,0.4999999999999999,0.5000000000000001
109,2,12,take,environment,Land,1.0,1.0,0.2067039106145251,0.4999999999999999,-0.2932960893854749
109,2,13,leave,animacy,Animal,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
109,2,14,leave,texture,Solid,0.0,1.0,0.0,0.5,-0.5
109,2,16,take,texture,Pattern,1.0,1.0,0.8702434007541995,0.4999999999999999,0.37024340075419954
109,3,17,leave,animacy,Object,0.0,1.0,0.1782700421940928,0.4999999999999999,-0.3217299578059071
109,3,19,leave,animacy,Animal,0.0,1.0,0.0,0.5,-0.5
109,3,20,take,size,Small,1.0,0.0,0.5145413870246085,0.4999999999999999,0.014541387024608499
109,3,21,take,environment,Land,1.0,0.0,1.0,0.4999999999999999,0.5
109,3,22,leave,size,Large,0.0,1.0,0.0,0.5,-0.5
109,3,23,leave,texture,Pattern,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
109,3,24,leave,texture,Solid,0.0,0.0,1.0,0.4999999999999999,0.5000000000000001
109,4,25,leave,size,Large,0.0,1.0,0.4739952718676122,0.4999999999999999,-0.026004728132387703
109,4,26,take,animacy,Object,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
109,4,27,take,size,Small,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
109,4,30,take,environment,Sea,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
109,4,31,take,texture,Solid,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
109,4,32,take,environment,Land,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
109,5,40,leave,animacy,Object,0.0,1.0,1.0,0.5,0.5
109,6,41,leave,size,Small,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
109,6,42,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5
109,6,43,take,size,Large,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
109,7,49,leave,size,Small,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
109,7,50,take,size,Large,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
109,7,51,take,environment,Land,1.0,0.0,1.0,0.5,0.5
109,7,53,take,environment,Sea,1.0,1.0,0.5864197530864198,0.5,0.0864197530864198
109,7,54,take,texture,Pattern,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
109,7,55,take,texture,Solid,1.0,1.0,0.1626384692849949,0.4999999999999999,-0.3373615307150049
109,7,56,leave,animacy,Animal,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
110,1,1,take,animacy,Animal,1.0,0.0,0.5842713053647127,0.4999999999999999,0.08427130536471283
110,1,2,leave,size,Small,0.0,1.0,0.6664520283322601,0.4999999999999999,0.1664520283322601
110,1,3,take,environment,Sea,1.0,1.0,0.4855838539163863,0.4999999999999999,-0.014416146083613579
110,1,4,take,size,Large,1.0,1.0,0.6634732980024459,0.4999999999999999,0.16347329800244598
110,1,5,leave,animacy,Object,0.0,0.0,0.5900615327242213,0.4999999999999999,0.0900615327242215
110,1,6,take,texture,Solid,1.0,1.0,0.3570029382957884,0.4999999999999999,-0.1429970617042115
110,1,8,take,environment,Land,1.0,0.0,0.2246998284734133,0.4999999999999999,-0.27530017152658653
110,2,11,leave,size,Small,0.0,1.0,0.7808272506082725,0.4999999999999999,0.28082725060827257
110,2,12,leave,texture,Pattern,0.0,1.0,0.7089656987455039,0.4999999999999999,0.208965698745504
110,2,13,take,animacy,Animal,1.0,0.0,0.4754929577464788,0.4999999999999999,-0.0245070422535211
110,2,14,leave,environment,Land,0.0,0.0,0.2563390065995136,0.4999999999999999,-0.2436609934004862
110,2,15,take,texture,Solid,1.0,0.0,0.31387077652637807,0.4999999999999999,-0.1861292234736218
110,2,16,take,environment,Sea,1.0,0.0,0.645450470640968,0.4999999999999999,0.1454504706409681
110,3,17,take,environment,Sea,1.0,1.0,0.5891453831041258,0.5,0.0891453831041257
110,3,18,take,texture,Solid,1.0,1.0,0.702008032128514,0.4999999999999999,0.20200803212851412
110,3,19,leave,size,Large,0.0,0.0,0.5570332092104263,0.5,0.0570332092104263
110,3,20,take,animacy,Animal,1.0,1.0,0.2349206349206349,0.4999999999999999,-0.265079365079365
110,3,21,take,environment,Land,1.0,1.0,0.5733628074053606,0.4999999999999999,0.07336280740536069
110,3,22,leave,size,Small,0.0,0.0,0.5044703332430235,0.4999999999999999,0.004470333243023594
110,3,23,take,texture,Pattern,1.0,1.0,0.7442209546682678,0.5,0.2442209546682677
110,3,24,leave,animacy,Object,0.0,1.0,0.6484601975595583,0.5,0.1484601975595583
110,4,25,take,size,Large,1.0,1.0,0.4512385410571483,0.4999999999999999,-0.0487614589428515
110,4,28,leave,animacy,Animal,0.0,1.0,0.16218452627223828,0.4999999999999999,-0.3378154737277616
110,4,31,leave,environment,Sea,0.0,1.0,0.4729257641921397,0.4999999999999999,-0.027074235807860097
110,4,32,leave,texture,Solid,0.0,1.0,0.4106153846153846,0.4999999999999999,-0.0893846153846153
110,5,33,leave,size,Small,0.0,1.0,0.9078384798099761,0.4999999999999999,0.4078384798099763
110,5,34,take,texture,Solid,1.0,0.0,0.1310875842155919,0.5,-0.3689124157844081
110,5,35,take,environment,Land,1.0,0.0,0.5000628535512256,0.5,6.285355122559455e-05
110,5,37,leave,texture,Pattern,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
110,5,38,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5
110,5,39,leave,environment,Sea,0.0,0.0,0.9310344827586208,0.4999999999999999,0.4310344827586209
110,6,41,take,environment,Sea,1.0,0.0,0.6769734065006332,0.4999999999999999,0.1769734065006332
110,6,42,take,size,Small,1.0,1.0,0.8604105571847507,0.4999999999999999,0.3604105571847507
110,6,43,take,environment,Land,1.0,1.0,0.0947950716620567,0.4999999999999999,-0.4052049283379431
110,6,44,take,texture,Solid,1.0,1.0,0.5022432113341204,0.4999999999999999,0.002243211334120504
110,6,45,take,size,Large,1.0,1.0,0.9784465229768198,0.4999999999999999,0.47844652297681994
110,6,46,take,texture,Pattern,1.0,1.0,0.8387204823312677,0.4999999999999999,0.3387204823312677
110,6,47,take,animacy,Animal,1.0,1.0,0.36739864864864846,0.4999999999999999,-0.13260135135135132
110,6,48,take,animacy,Object,1.0,1.0,0.6395033860045146,0.4999999999999999,0.1395033860045146
110,7,49,take,size,Large,1.0,1.0,0.0848253595538597,0.5,-0.4151746404461403
110,7,50,take,environment,Land,1.0,1.0,0.5274102079395084,0.4999999999999999,0.02741020793950852
110,7,51,take,animacy,Object,1.0,1.0,0.3050758765044479,0.4999999999999999,-0.19492412349555202
110,7,52,leave,texture,Solid,0.0,0.0,0.119940861208649,0.5,-0.3800591387913509
110,7,53,leave,size,Small,0.0,0.0,0.9556285949055053,0.4999999999999999,0.4556285949055054
110,7,54,take,environment,Sea,1.0,0.0,0.620139173147769,0.4999999999999999,0.1201391731477692
110,7,55,leave,texture,Pattern,0.0,0.0,0.9063068526379623,0.4999999999999999,0.4063068526379625
110,7,56,take,animacy,Animal,1.0,0.0,0.9664758789860997,0.4999999999999999,0.4664758789860998
111,1,1,take,size,Large,1.0,1.0,0.6875,0.5,0.1875
111,1,3,leave,texture,Pattern,0.0,0.0,0.8716216216216216,0.5,0.3716216216216216
111,1,4,leave,animacy,Animal,0.0,1.0,0.0,0.5,-0.5
111,2,9,take,animacy,Object,1.0,1.0,0.7880434782608695,0.5,0.2880434782608695
111,2,10,take,environment,Land,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,2,11,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
111,2,12,take,size,Large,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,2,13,leave,texture,Solid,0.0,1.0,0.0,0.5,-0.5
111,2,15,leave,environment,Sea,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
111,2,16,leave,size,Small,0.0,1.0,0.1275510204081632,0.4999999999999999,-0.3724489795918366
111,3,17,take,animacy,Animal,1.0,1.0,0.7344931921331316,0.4999999999999999,0.23449319213313163
111,3,18,take,texture,Solid,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
111,3,19,take,size,Large,1.0,1.0,0.3817427385892116,0.4999999999999999,-0.1182572614107884
111,3,20,take,texture,Pattern,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
111,3,22,leave,environment,Sea,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,3,23,take,environment,Land,1.0,1.0,0.609164420485175,0.4999999999999999,0.1091644204851753
111,3,24,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
111,4,25,leave,size,Small,0.0,0.0,0.293282876064333,0.5,-0.206717123935667
111,4,26,take,animacy,Animal,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,4,31,take,size,Large,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
111,5,33,take,texture,Solid,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
111,5,34,take,size,Large,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,5,36,take,animacy,Object,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,5,40,take,environment,Land,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
111,6,41,leave,texture,Solid,0.0,0.0,0.28776290630975143,0.4999999999999999,-0.2122370936902485
111,6,46,take,animacy,Animal,1.0,1.0,0.7458432304038004,0.4999999999999999,0.2458432304038004
111,6,48,take,size,Large,1.0,0.0,0.1940700808625337,0.4999999999999999,-0.3059299191374662
111,7,50,take,size,Large,1.0,1.0,1.0,0.4999999999999999,0.5
111,7,51,take,animacy,Animal,1.0,1.0,0.212184003315375,0.4999999999999999,-0.287815996684625
111,7,55,take,size,Small,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,1,2,leave,animacy,Animal,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,1,4,leave,size,Large,0.0,1.0,1.0,0.5,0.5
113,1,5,take,environment,Sea,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,1,6,leave,texture,Solid,0.0,1.0,0.0634146341463414,0.4999999999999999,-0.43658536585365837
113,1,7,leave,environment,Land,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,1,8,take,size,Small,1.0,1.0,0.1444089456869009,0.5,-0.355591054313099
113,2,10,leave,texture,Solid,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,2,11,take,animacy,Object,1.0,1.0,0.0,0.5,-0.5
113,2,13,take,animacy,Animal,1.0,1.0,0.9999999999999998,0.4999999999999999,0.5
113,2,14,leave,environment,Land,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,2,16,leave,texture,Pattern,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,3,17,leave,size,Small,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,3,18,leave,environment,Sea,0.0,1.0,0.6178010471204188,0.4999999999999999,0.11780104712041889
113,3,19,leave,texture,Solid,0.0,1.0,0.2869674185463659,0.4999999999999999,-0.2130325814536339
113,3,20,take,animacy,Animal,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,3,21,take,texture,Pattern,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
113,3,22,leave,animacy,Object,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,3,24,take,size,Large,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,4,25,leave,size,Small,0.0,1.0,0.3393881453154875,0.4999999999999999,-0.1606118546845124
113,4,27,take,size,Large,1.0,1.0,0.5812807881773399,0.4999999999999999,0.0812807881773399
113,4,28,take,texture,Pattern,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,4,29,leave,animacy,Object,0.0,0.0,0.4115566037735849,0.4999999999999999,-0.0884433962264151
113,4,30,leave,environment,Land,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,5,33,leave,size,Large,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,5,34,take,environment,Sea,1.0,1.0,0.756726457399103,0.4999999999999999,0.2567264573991031
113,5,36,leave,size,Small,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,5,38,leave,texture,Solid,0.0,1.0,1.0,0.4999999999999999,0.5
113,5,39,leave,animacy,Object,0.0,1.0,0.4948535233570863,0.4999999999999999,-0.005146476642913622
113,6,41,leave,animacy,Object,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,6,42,leave,environment,Land,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,6,44,leave,texture,Solid,0.0,0.0,0.1861738535249829,0.4999999999999999,-0.313826146475017
113,6,45,leave,environment,Sea,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,6,46,take,size,Large,1.0,0.0,0.8184615384615385,0.4999999999999999,0.31846153846153846
113,6,47,take,texture,Pattern,1.0,0.0,0.1466763005780346,0.4999999999999999,-0.3533236994219652
113,6,48,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,7,49,take,size,Large,1.0,1.0,0.8976088289393009,0.4999999999999999,0.3976088289393009
113,7,50,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
113,7,52,take,texture,Solid,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
113,7,53,take,environment,Sea,1.0,1.0,1.0,0.4999999999999999,0.5
113,7,54,leave,environment,Land,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
113,7,56,leave,texture,Pattern,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
114,1,1,take,texture,Solid,1.0,0.0,0.6646271969287985,0.4999999999999999,0.1646271969287985
114,1,2,leave,animacy,Object,0.0,1.0,0.1290493892724376,0.4999999999999999,-0.3709506107275623
114,1,3,leave,environment,Land,0.0,1.0,0.8820621468926553,0.4999999999999999,0.3820621468926554
114,1,4,leave,texture,Pattern,0.0,1.0,0.9336545079146592,0.4999999999999999,0.4336545079146593
114,1,5,take,animacy,Animal,1.0,1.0,0.9109998609372828,0.4999999999999999,0.4109998609372828
114,1,6,take,size,Large,1.0,1.0,0.6538187644650169,0.4999999999999999,0.153818764465017
114,1,7,take,environment,Sea,1.0,1.0,0.7902015013828526,0.4999999999999999,0.2902015013828527
114,1,8,leave,size,Small,0.0,1.0,0.7664720600500416,0.4999999999999999,0.26647206005004165
114,2,9,take,environment,Sea,1.0,1.0,0.46806387225548907,0.4999999999999999,-0.031936127744511
114,2,10,take,size,Large,1.0,1.0,0.5988795896328293,0.4999999999999999,0.09887958963282939
114,2,11,take,animacy,Animal,1.0,1.0,0.5180641183723796,0.4999999999999999,0.01806411837237981
114,2,12,take,environment,Land,1.0,1.0,0.9235245220282626,0.4999999999999999,0.42352452202826263
114,2,13,leave,texture,Pattern,0.0,1.0,0.9777707208637663,0.4999999999999999,0.4777707208637662
114,2,14,take,texture,Solid,1.0,1.0,0.2636625119846596,0.4999999999999999,-0.23633748801534044
114,2,15,take,size,Small,1.0,1.0,0.7891871597522058,0.4999999999999999,0.2891871597522059
114,2,16,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
114,3,17,leave,size,Small,0.0,1.0,0.8043442215221356,0.4999999999999999,0.30434422152213547
114,3,18,leave,animacy,Object,0.0,1.0,0.2408047783715812,0.4999999999999999,-0.25919522162841857
114,3,19,take,size,Large,1.0,0.0,0.774843641417651,0.4999999999999999,0.27484364141765116
114,3,20,take,animacy,Animal,1.0,1.0,0.8894562931811354,0.4999999999999999,0.3894562931811356
114,3,21,take,environment,Sea,1.0,0.0,0.5739979445015416,0.4999999999999999,0.07399794450154171
114,3,22,leave,texture,Solid,0.0,1.0,0.7211637867375572,0.4999999999999999,0.22116378673755738
114,3,23,leave,environment,Land,0.0,1.0,0.9999999999999999,0.4999999999999999,0.5000000000000001
114,3,24,take,texture,Pattern,1.0,1.0,0.7106852192176424,0.4999999999999999,0.21068521921764247
114,4,25,take,animacy,Object,1.0,1.0,0.5795273075694665,0.4999999999999999,0.0795273075694666
114,4,26,leave,size,Large,0.0,1.0,0.39301261301484536,0.4999999999999999,-0.10698738698515459
114,4,27,leave,texture,Solid,0.0,1.0,0.6998290598290597,0.4999999999999999,0.1998290598290598
114,4,28,leave,environment,Sea,0.0,1.0,0.5559080095162569,0.4999999999999999,0.05590800951625699
114,4,29,leave,environment,Land,0.0,1.0,0.8323176196450977,0.4999999999999999,0.3323176196450976
114,4,30,leave,animacy,Animal,0.0,1.0,0.9365196986538225,0.4999999999999999,0.4365196986538224
114,4,31,leave,texture,Pattern,0.0,1.0,0.8603491271820449,0.4999999999999999,0.3603491271820449
114,4,32,leave,size,Small,0.0,1.0,0.793515018897951,0.4999999999999999,0.293515018897951
114,5,33,take,texture,Pattern,1.0,1.0,0.5945904645476773,0.4999999999999999,0.09459046454767721
114,5,34,leave,animacy,Object,0.0,1.0,0.761278482948463,0.4999999999999999,0.261278482948463
114,5,35,take,size,Large,1.0,1.0,0.9217277486910995,0.4999999999999999,0.42172774869109947
114,5,36,take,animacy,Animal,1.0,1.0,0.4588401697312588,0.4999999999999999,-0.041159830268741204
114,5,37,take,environment,Sea,1.0,1.0,0.4816346790205161,0.4999999999999999,-0.018365320979483804
114,5,38,leave,environment,Land,0.0,1.0,0.8903912024517757,0.4999999999999999,0.39039120245177583
114,5,39,leave,texture,Solid,0.0,1.0,0.8263565891472866,0.4999999999999999,0.3263565891472866
114,5,40,leave,size,Small,0.0,1.0,0.7649801818605735,0.4999999999999999,0.26498018186057365
114,6,41,take,size,Small,1.0,1.0,0.8671607753705814,0.4999999999999999,0.3671607753705815
114,6,42,take,texture,Solid,1.0,1.0,0.702262634806513,0.4999999999999999,0.2022626348065129
114,6,43,take,environment,Sea,1.0,1.0,0.6567255021302495,0.4999999999999999,0.1567255021302497
114,6,44,take,animacy,Animal,1.0,1.0,0.8177570093457943,0.4999999999999999,0.3177570093457943
114,6,45,take,environment,Land,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
114,6,46,take,size,Large,1.0,1.0,0.4008964143426294,0.4999999999999999,-0.0991035856573704
114,6,47,take,texture,Pattern,1.0,1.0,0.8578161822466615,0.4999999999999999,0.3578161822466614
114,6,48,take,animacy,Object,1.0,1.0,0.6687289088863891,0.4999999999999999,0.1687289088863892
114,7,49,take,texture,Pattern,1.0,1.0,0.6737152692402261,0.4999999999999999,0.17371526924022618
114,7,50,leave,size,Large,0.0,1.0,0.7701919361071751,0.4999999999999999,0.27019193610717496
114,7,51,take,environment,Sea,1.0,1.0,0.6177464788732394,0.4999999999999999,0.1177464788732393
114,7,52,take,size,Small,1.0,1.0,0.21156971075723088,0.4999999999999999,-0.2884302892427688
114,7,53,leave,texture,Solid,0.0,1.0,0.681454836131095,0.4999999999999999,0.18145483613109512
114,7,54,take,animacy,Animal,1.0,1.0,0.8292907583665949,0.4999999999999999,0.3292907583665949
114,7,55,leave,animacy,Object,0.0,1.0,0.6792993630573249,0.4999999999999999,0.17929936305732488
114,7,56,leave,environment,Land,0.0,1.0,0.4600704638872578,0.4999999999999999,-0.03992953611274219
115,1,1,take,texture,Solid,1.0,1.0,0.28624116381518283,0.4999999999999999,-0.21375883618481709
115,1,2,take,size,Large,1.0,1.0,0.1952178484890046,0.4999999999999999,-0.3047821515109952
115,1,3,take,texture,Pattern,1.0,0.0,0.7839612160387839,0.4999999999999999,0.283961216038784
115,1,4,leave,size,Small,0.0,1.0,0.6458587088915955,0.4999999999999999,0.1458587088915955
115,1,5,take,environment,Land,1.0,0.0,0.5194805194805194,0.4999999999999999,0.0194805194805195
115,1,6,take,animacy,Object,1.0,1.0,0.8040296924708377,0.4999999999999999,0.3040296924708379
115,1,7,leave,animacy,Animal,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
115,1,8,take,environment,Sea,1.0,1.0,0.7610405323653963,0.4999999999999999,0.26104053236539626
115,2,9,leave,environment,Sea,0.0,1.0,0.7275495702781348,0.4999999999999999,0.227549570278135
115,2,10,leave,texture,Pattern,0.0,0.0,0.6499408517350157,0.4999999999999999,0.1499408517350158
115,2,11,take,environment,Land,1.0,1.0,0.9756352245040028,0.4999999999999999,0.4756352245040027
115,2,12,take,size,Large,1.0,0.0,0.4914390983961855,0.5,-0.0085609016038145
115,2,13,leave,size,Small,0.0,0.0,0.9441641439623276,0.4999999999999999,0.44416414396232756
115,2,14,take,animacy,Object,1.0,0.0,0.8071895424836601,0.4999999999999999,0.30718954248366015
115,2,15,take,animacy,Animal,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
115,2,16,take,texture,Solid,1.0,0.0,0.9808850484420004,0.4999999999999999,0.48088504844200053
115,3,17,take,texture,Pattern,1.0,1.0,0.6045550555606575,0.4999999999999999,0.10455505556065758
115,3,18,take,animacy,Object,1.0,1.0,0.6068327974276527,0.4999999999999999,0.1068327974276527
115,3,19,take,texture,Solid,1.0,0.0,0.6895246108540176,0.4999999999999999,0.18952461085401762
115,3,20,leave,animacy,Animal,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
115,3,21,leave,size,Small,0.0,1.0,0.2089711641153435,0.4999999999999999,-0.29102883588465633
115,3,22,leave,environment,Land,0.0,0.0,0.6793193717277487,0.4999999999999999,0.17931937172774878
115,3,23,take,size,Large,1.0,1.0,1.0,0.4999999999999999,0.5
115,4,25,take,size,Large,1.0,0.0,0.43492586490939045,0.4999999999999999,-0.06507413509060958
115,4,26,leave,texture,Pattern,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
115,4,27,take,environment,Land,1.0,0.0,0.797979797979798,0.4999999999999999,0.2979797979797981
115,4,28,leave,environment,Sea,0.0,0.0,0.2897457730203137,0.4999999999999999,-0.2102542269796861
115,4,29,take,animacy,Animal,1.0,0.0,0.2505384063173008,0.4999999999999999,-0.2494615936826991
115,4,30,take,animacy,Object,1.0,0.0,1.0,0.5,0.5
115,4,31,take,texture,Solid,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
115,4,32,leave,size,Small,0.0,1.0,0.9999999999999999,0.4999999999999999,0.5
115,5,33,take,size,Small,1.0,1.0,0.5317937876077411,0.4999999999999999,0.0317937876077411
115,5,34,leave,animacy,Object,0.0,0.0,0.4076086956521739,0.4999999999999999,-0.09239130434782611
115,5,35,leave,environment,Sea,0.0,0.0,0.5221934297417035,0.4999999999999999,0.022193429741703602
115,5,36,take,environment,Land,1.0,1.0,0.6887786732796032,0.4999999999999999,0.1887786732796032
115,5,37,take,texture,Solid,1.0,1.0,0.5021943573667712,0.4999999999999999,0.002194357366771288
115,5,38,leave,size,Large,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
115,5,39,leave,texture,Pattern,0.0,0.0,0.8042452830188679,0.4999999999999999,0.3042452830188679
115,5,40,leave,animacy,Animal,0.0,0.0,0.6415647921760391,0.4999999999999999,0.1415647921760392
115,6,41,take,animacy,Animal,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
115,6,42,leave,size,Small,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
115,6,46,take,environment,Land,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
115,7,49,take,animacy,Object,1.0,1.0,0.8950121188927158,0.4999999999999999,0.3950121188927158
115,7,50,leave,animacy,Animal,0.0,0.0,0.35025380710659887,0.4999999999999999,-0.1497461928934009
115,7,51,take,size,Large,1.0,1.0,0.35895982427549056,0.4999999999999999,-0.1410401757245092
115,7,52,leave,size,Small,0.0,0.0,0.6489510489510489,0.4999999999999999,0.14895104895104902
115,7,53,take,environment,Sea,1.0,1.0,0.3958115183246072,0.4999999999999999,-0.10418848167539269
115,7,54,take,texture,Pattern,1.0,1.0,0.8088851634534785,0.4999999999999999,0.3088851634534786
115,7,55,take,texture,Solid,1.0,1.0,0.2215648014099577,0.4999999999999999,-0.278435198590042
115,7,56,take,environment,Land,1.0,1.0,0.5051576775714706,0.4999999999999999,0.0051576775714706966
116,1,1,leave,size,Small,0.0,1.0,0.4114321328406712,0.4999999999999999,-0.0885678671593285
116,1,2,leave,animacy,Object,0.0,1.0,0.6797977109395793,0.4999999999999999,0.1797977109395794
116,1,3,leave,environment,Sea,0.0,0.0,0.3880069681281743,0.4999999999999999,-0.11199303187182569
116,1,4,take,size,Large,1.0,1.0,0.6568080751041151,0.4999999999999999,0.1568080751041151
116,1,5,take,texture,Pattern,1.0,1.0,0.5559436895238761,0.4999999999999999,0.055943689523875996
116,1,6,leave,animacy,Animal,0.0,0.0,0.2806324110671936,0.4999999999999999,-0.2193675889328062
116,1,7,take,environment,Land,1.0,0.0,0.7467836257309941,0.4999999999999999,0.2467836257309941
116,1,8,leave,texture,Solid,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
116,2,9,leave,environment,Sea,0.0,1.0,0.1875376279349788,0.4999999999999999,-0.3124623720650209
116,2,10,leave,animacy,Object,0.0,1.0,0.3762014843654945,0.4999999999999999,-0.12379851563450531
116,2,11,leave,size,Small,0.0,1.0,0.4578319319268918,0.4999999999999999,-0.0421680680731082
116,2,12,take,size,Large,1.0,0.0,0.8536793923846888,0.4999999999999999,0.35367939238468893
116,2,13,take,texture,Pattern,1.0,0.0,0.7982790238397517,0.4999999999999999,0.2982790238397517
116,2,14,leave,environment,Land,0.0,1.0,0.1886933732684387,0.4999999999999999,-0.3113066267315611
116,2,15,take,animacy,Animal,1.0,1.0,0.2772367620206938,0.4999999999999999,-0.22276323797930608
116,2,16,leave,texture,Solid,0.0,1.0,0.6176375404530743,0.4999999999999999,0.11763754045307451
116,3,17,take,texture,Solid,1.0,1.0,0.5186490905375025,0.4999999999999999,0.0186490905375025
116,3,18,take,texture,Pattern,1.0,1.0,0.8165892027171969,0.4999999999999999,0.31658920271719704
116,3,19,leave,size,Large,0.0,0.0,0.6562211981566819,0.4999999999999999,0.156221198156682
116,3,20,take,animacy,Object,1.0,1.0,0.681918586304828,0.4999999999999999,0.181918586304828
116,3,21,leave,environment,Sea,0.0,1.0,0.5996771589991928,0.4999999999999999,0.09967715899919288
116,3,22,take,animacy,Animal,1.0,1.0,0.7676005747126436,0.4999999999999999,0.2676005747126437
116,3,23,take,environment,Land,1.0,1.0,0.613170731707317,0.4999999999999999,0.11317073170731709
116,3,24,take,size,Small,1.0,1.0,0.4801238188334962,0.4999999999999999,-0.01987618116650372
116,4,25,leave,animacy,Object,0.0,0.0,0.6050427278111514,0.4999999999999999,0.10504272781115151
116,4,26,take,animacy,Animal,1.0,1.0,0.8658389377478876,0.4999999999999999,0.3658389377478876
116,4,27,take,size,Small,1.0,0.0,0.337989241879402,0.4999999999999999,-0.1620107581205979
