game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Land_Pattern_Large,2400,4100,1700,pre_recall,6,3,0,3,1,2,0.0,1.0,1458.0,1071.0,0.0,1071.0,273.0,114.0,0.0,1.0
1,Object_Land_Pattern_Large,2400,4100,1700,during_recall,2,2,0,2,0,0,0.0,1.0,686.0,686.0,0.0,686.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Large,34300,35300,1000,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Sea_Pattern_Large,34300,35300,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Sea_Pattern_Small,38400,38900,500,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Sea_Pattern_Small,38400,38900,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Object_Land_Pattern_Large,2400,4400,2000,pre_recall,3,3,0,3,0,0,0.0,1.0,961.0,961.0,0.0,961.0,0.0,0.0,0.0,1.0
2,Object_Land_Pattern_Large,2400,4400,2000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Pattern_Large,6200,7200,1000,pre_recall,6,6,5,1,0,0,0.8333333333333334,0.16666666666666666,935.0,935.0,857.0,78.0,0.0,0.0,0.9165775401069519,0.08342245989304813
2,Animal_Land_Pattern_Large,6200,7200,1000,during_recall,4,4,2,2,0,0,0.5,0.5,672.0,672.0,610.0,62.0,0.0,0.0,0.9077380952380952,0.09226190476190477
2,Animal_Land_Solid_Large,9900,10600,700,pre_recall,9,9,1,8,0,0,0.1111111111111111,0.8888888888888888,1973.0,1973.0,199.0,1774.0,0.0,0.0,0.1008616320324379,0.8991383679675621
2,Animal_Land_Solid_Large,9900,10600,700,during_recall,1,1,0,1,0,0,0.0,1.0,211.0,211.0,0.0,211.0,0.0,0.0,0.0,1.0
3,Object_Sea_Solid_Large,3800,4900,1100,pre_recall,5,5,3,2,0,0,0.6,0.4,872.0,872.0,718.0,154.0,0.0,0.0,0.823394495412844,0.17660550458715596
3,Object_Sea_Solid_Large,3800,4900,1100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Animal_Sea_Solid_Large,10700,11300,600,pre_recall,5,5,0,5,0,0,0.0,1.0,1367.0,1367.0,0.0,1367.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Large,10700,11300,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Sea_Pattern_Large,2300,4200,1900,pre_recall,7,7,0,7,0,0,0.0,1.0,1388.0,1388.0,0.0,1388.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Pattern_Large,2300,4200,1900,during_recall,3,2,1,1,1,0,0.5,0.5,595.0,424.0,239.0,185.0,171.0,0.0,0.5636792452830188,0.4363207547169811
