subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Object_Land_Solid_Large,0,1,24482557.0,24483953.0,1396.0
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Object_Sea_Solid_Small,1,0,24485310.0,24485467.0,157.0
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Object_Land_Pattern_Large,2,1,24485482.0,24485896.0,414.0
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Object_Land_Solid_Large,0,1,24486214.0,24486345.0,131.0
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Animal_Sea_Pattern_Small,3,0,24487063.0,24487186.0,123.0
105,choice,choice,1,1.0,Large,1.0,6.351288583944552,Object_Land_Solid_Large,0,1,24487208.0,24488535.0,1327.0
105,choice,choice,2,1.0,Object,2.0,3.798770499997772,Object_Land_Solid_Large,0,1,24495408.0,24496090.0,682.0
105,choice,choice,3,1.0,Sea,1.0,1.113639457966201,Object_Land_Pattern_Large,2,0,24499370.0,24499523.0,153.0
105,choice,choice,3,1.0,Sea,1.0,1.113639457966201,Object_Sea_Solid_Small,1,1,24499581.0,24499788.0,207.0
105,choice,choice,4,1.0,Land,2.0,4.153576708049513,Object_Sea_Solid_Small,1,0,24505476.0,24505622.0,146.0
105,choice,choice,5,1.0,Solid,1.0,5.310788374976255,Object_Land_Solid_Large,0,1,24510157.0,24512104.0,1947.0
105,choice,choice,5,1.0,Solid,1.0,5.310788374976255,Object_Land_Pattern_Large,2,0,24514575.0,24514982.0,407.0
105,choice,choice,6,1.0,Pattern,1.0,2.819347291951999,Object_Land_Solid_Large,0,0,24518540.0,24518757.0,217.0
105,choice,choice,6,1.0,Pattern,1.0,2.819347291951999,Animal_Sea_Pattern_Large,4,1,24518778.0,24518879.0,101.0
105,choice,choice,6,1.0,Pattern,1.0,2.819347291951999,Object_Sea_Solid_Small,1,0,24519455.0,24519731.0,276.0
105,choice,choice,6,1.0,Pattern,1.0,2.819347291951999,Animal_Sea_Pattern_Large,4,1,24519762.0,24519995.0,233.0
105,choice,choice,7,1.0,Animal,2.0,2.3712131249485537,Object_Sea_Solid_Small,1,0,24524503.0,24524899.0,396.0
105,choice,choice,7,1.0,Animal,2.0,2.3712131249485537,Animal_Sea_Pattern_Small,3,1,24525405.0,24525558.0,153.0
105,choice,choice,8,1.0,Small,1.0,3.0312586670042947,Object_Land_Pattern_Large,2,0,24532018.0,24532180.0,162.0
105,choice,choice,9,2.0,Large,1.0,4.049898999975994,Animal_Land_Solid_Large,0,1,25031970.0,25032127.0,157.0
105,choice,choice,9,2.0,Large,1.0,4.049898999975994,Animal_Land_Pattern_Large,1,1,25032586.0,25032966.0,380.0
105,choice,choice,9,2.0,Large,1.0,4.049898999975994,Object_Sea_Solid_Small,2,0,25033388.0,25033834.0,446.0
105,choice,choice,9,2.0,Large,1.0,4.049898999975994,Object_Land_Pattern_Large,3,1,25033851.0,25034120.0,269.0
105,choice,choice,10,2.0,Solid,2.0,4.394204374984838,Object_Sea_Solid_Small,2,1,25038249.0,25038393.0,144.0
105,choice,choice,10,2.0,Solid,2.0,4.394204374984838,Animal_Sea_Solid_Small,4,1,25041090.0,25041311.0,221.0
105,choice,choice,10,2.0,Solid,2.0,4.394204374984838,Object_Land_Pattern_Large,3,0,25041693.0,25041819.0,126.0
105,choice,choice,12,2.0,Animal,2.0,3.147713084006682,Animal_Land_Solid_Large,0,1,25048590.0,25048901.0,311.0
105,choice,choice,12,2.0,Animal,2.0,3.147713084006682,Object_Land_Pattern_Large,3,0,25049209.0,25049424.0,215.0
105,choice,choice,12,2.0,Animal,2.0,3.147713084006682,Object_Sea_Solid_Small,2,0,25050451.0,25050775.0,324.0
105,choice,choice,12,2.0,Animal,2.0,3.147713084006682,Animal_Land_Solid_Large,0,1,25050838.0,25051312.0,474.0
105,choice,choice,12,2.0,Animal,2.0,3.147713084006682,Object_Land_Pattern_Large,3,0,25051437.0,25051573.0,136.0
105,choice,choice,13,2.0,Small,2.0,1.215079625020735,Animal_Land_Solid_Large,0,0,25055185.0,25055548.0,363.0
105,choice,choice,13,2.0,Small,2.0,1.215079625020735,Animal_Land_Pattern_Large,1,0,25055604.0,25055914.0,310.0
105,choice,choice,14,2.0,Sea,1.0,0.7869795829756185,Animal_Land_Pattern_Large,1,0,25059810.0,25059951.0,141.0
105,choice,choice,14,2.0,Sea,1.0,0.7869795829756185,Object_Sea_Solid_Small,2,1,25059999.0,25060303.0,304.0
105,choice,choice,16,2.0,Object,1.0,0.8065602920250967,Animal_Land_Pattern_Large,1,0,25066576.0,25066770.0,194.0
105,choice,choice,17,3.0,Animal,1.0,1.683105874923058,Object_Land_Pattern_Small,0,0,25449475.0,25449603.0,128.0
105,choice,choice,17,3.0,Animal,1.0,1.683105874923058,Animal_Sea_Pattern_Large,1,1,25449659.0,25449861.0,202.0
105,choice,choice,17,3.0,Animal,1.0,1.683105874923058,Animal_Land_Pattern_Small,2,1,25450079.0,25450215.0,136.0
105,choice,choice,18,3.0,Pattern,2.0,2.18022595893126,Object_Land_Solid_Small,3,0,25455324.0,25455540.0,216.0
105,choice,choice,18,3.0,Pattern,2.0,2.18022595893126,Object_Land_Pattern_Small,0,1,25455563.0,25456101.0,538.0
105,choice,choice,19,3.0,Solid,1.0,1.5088404170237482,Object_Sea_Solid_Large,4,1,25459066.0,25459328.0,262.0
105,choice,choice,19,3.0,Solid,1.0,1.5088404170237482,Object_Land_Pattern_Small,0,0,25459374.0,25460412.0,1038.0
105,choice,choice,20,3.0,Small,2.0,2.512704540975392,Animal_Sea_Pattern_Large,1,0,25463040.0,25463586.0,546.0
105,choice,choice,20,3.0,Small,2.0,2.512704540975392,Object_Land_Pattern_Small,0,1,25463667.0,25464087.0,420.0
105,choice,choice,20,3.0,Small,2.0,2.512704540975392,Animal_Land_Pattern_Small,2,1,25464107.0,25464310.0,203.0
105,choice,choice,20,3.0,Small,2.0,2.512704540975392,Object_Land_Pattern_Small,0,1,25464520.0,25464608.0,88.0
105,choice,choice,21,3.0,Land,1.0,0.7977782919770107,Animal_Sea_Pattern_Large,1,0,25468389.0,25468609.0,220.0
105,choice,choice,22,3.0,Sea,1.0,1.5943599159363655,Object_Land_Pattern_Small,0,0,25473055.0,25473805.0,750.0
105,choice,choice,22,3.0,Sea,1.0,1.5943599159363655,Object_Sea_Solid_Large,4,1,25473849.0,25474196.0,347.0
105,choice,choice,23,3.0,Object,1.0,1.4525454170070589,Object_Sea_Solid_Large,4,1,25477168.0,25477399.0,231.0
