subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
105,1,Object_Land_Pattern_Large,-2043.0,-2050.0,-104.63689233046314,-77.96358613752348,719.0
105,1,Object_Land_Pattern_Large,-836.0,-850.0,-86.09470710204658,-158.47959303649415,324.0
105,1,Object_Land_Pattern_Large,-70.0,-50.0,299.2840892548623,134.22475151359967,28.0
105,1,Object_Land_Pattern_Large,164.0,150.0,-564.0018633158554,-67.32011717342107,260.0
105,1,Object_Land_Pattern_Large,466.0,450.0,-336.1250869014261,-306.41427178822585,426.0
105,2,Object_Land_Pattern_Large,-2129.0,-2150.0,-36.958689100187726,-179.18567269733256,204.0
105,2,Object_Land_Pattern_Large,-1893.0,-1850.0,-282.2670328958493,-206.49915772267343,501.0
105,2,Object_Land_Pattern_Large,-1375.0,-1350.0,-270.5228548178808,-323.0406708468514,256.0
105,2,Animal_Land_Pattern_Large,-1759.0,-1750.0,42.20000000000009,353.4000000000001,63.0
105,2,Animal_Land_Pattern_Large,-1685.0,-1650.0,63.59999999999994,257.5999999999999,30.0
105,2,Animal_Land_Pattern_Large,-1639.0,-1650.0,-106.90000000000005,303.9000000000001,591.0
105,2,Animal_Land_Pattern_Large,-1029.0,-1050.0,-69.20000000000002,194.0,27.0
105,2,Animal_Land_Pattern_Large,-978.0,-950.0,111.5,38.29999999999994,78.0
105,2,Animal_Land_Pattern_Large,-128.0,-150.0,-176.99999999999994,352.0,146.0
105,2,Animal_Land_Pattern_Large,37.0,50.0,-29.700000000000003,351.0,351.0
105,2,Animal_Land_Pattern_Large,641.0,650.0,-119.29999999999998,-284.9000000000001,29.0
105,2,Animal_Land_Pattern_Large,681.0,650.0,-113.79999999999997,-104.70000000000003,33.0
105,2,Animal_Land_Pattern_Large,731.0,750.0,-88.99999999999996,321.9000000000001,259.0
105,2,Animal_Land_Solid_Large,-2695.0,-2650.0,218.69953012012743,340.0013022404995,437.0
105,2,Animal_Land_Solid_Large,-2028.0,-2050.0,291.6858243656072,110.78533235115637,176.0
105,2,Animal_Land_Solid_Large,-1831.0,-1850.0,217.08275000473526,218.40164754502564,220.0
105,2,Animal_Land_Solid_Large,-1193.0,-1150.0,216.51207175595832,-7.2099087333182155,198.0
105,2,Animal_Land_Solid_Large,-970.0,-950.0,196.1832654823495,232.20061658979714,185.0
105,2,Animal_Land_Solid_Large,-765.0,-750.0,302.05478600845294,200.0257639640145,196.0
105,2,Animal_Land_Solid_Large,-514.0,-550.0,505.4237661561127,-201.01964233519845,197.0
105,2,Animal_Land_Solid_Large,-268.0,-250.0,224.84999504165003,192.7483845062518,165.0
105,2,Animal_Land_Solid_Large,-82.0,-50.0,172.6118460684288,350.2275126212231,199.0
105,2,Animal_Land_Solid_Large,644.0,650.0,363.6379368321557,10.76061784718425,211.0
105,3,Object_Sea_Solid_Large,-2678.0,-2650.0,-114.29999999999991,335.79999999999995,203.0
