combo,rep,seed_fit,seed_sim,noise_param,d_true,theta_true,sigma_true,mu_true,d_hat,theta_hat,sigma_hat,mu_hat,d_true_per_s,sigma_true_per_s,d_hat_per_s,sigma_hat_per_s,fit_fval,elapsed_s,hit_d_min,hit_d_max,hit_theta_min,hit_theta_max,hit_sigma_min,hit_sigma_max
153,1,1530224,1531223,mu,0.0002082667969246,0.2075940724989157,0.0003080974515241,1.4793402312499404,0.0001992143935969,0.1654097921338224,0.0002929183329468,1.4703673146205227,0.2082667969246347,0.009742896881097,0.1992143935969087,0.0092628910053156,4051.954017946189,456.711856842041,0,0,0,0,0,0
155,1,1550224,1551223,mu,0.000201389895653,0.7046068939347182,0.0021755484698995,10.802669433066525,0.0001441782788031,0.9853172222376504,0.0065403770309218,45.36312324724778,0.201389895653041,0.0687968832497688,0.1441782788031168,0.2068248817396253,4701.646692148955,236.2313961982727,0,0,0,0,0,0
126,1,1260224,1261223,mu,1.9500641715541487e-05,0.1825087947179771,0.0001025519050757,5.258898992747726,1.978766545958951e-05,0.2065170158458804,3.859702101797602e-05,1.9505596098134508,0.0195006417155414,0.0032429759842889,0.0197876654595895,0.0012205449731419,4701.845698228295,4379.222018003464,0,0,0,0,0,0
130,1,1300224,1301223,mu,2.292143978533235e-05,0.3073074868851094,2.8143054672792696e-05,1.2278048384552922,2.301855786380286e-05,0.3046415212327213,0.0001254298337752,5.449074373704962,0.0229214397853323,0.0008899615308066,0.0230185578638028,0.0039664396126624,4605.911268420866,4175.490586042404,0,0,0,0,0,0
156,1,1560224,1561223,mu,0.0007160781024022,0.7776523934454737,0.0017856010481531,2.493584208430577,0.0006205704671281,0.7753354009020275,0.0065802011064013,10.603471249370276,0.7160781024022496,0.0564656630454805,0.6205704671281269,0.2080842295818832,4700.357146871127,251.44379425048828,0,0,0,0,0,0
160,1,1600224,1601223,mu,0.000779315334497,0.3408790837250654,0.0686851822319294,88.13528900500238,0.0007230361349993,0.0126126381960297,0.0723036134514049,99.99999993287648,0.7793153344970704,2.1720161735662447,0.7230361349993765,2.2864410156682773,3451.545806201389,82.1964099407196,0,0,0,0,0,1
159,1,1590224,1591223,mu,0.0007005328239704,0.1006004976973288,0.0048636528661755,6.942790829713901,0.0006641469046766,0.0279866546070748,0.0010687314584057,1.6091793109027184,0.7005328239704438,0.1538022080552094,0.6641469046766707,0.0337962561563576,3730.963560676309,215.262109041214,0,0,0,0,0,0
162,1,1620224,1621223,mu,0.0006299079180445,0.80487257533649,0.0475162285432537,75.43361050415116,0.0005918098994235,0.9674862668453816,0.0462176217388839,78.0953846562893,0.6299079180445557,1.5025950801778656,0.5918098994235745,1.4615295273098512,3627.950440190904,90.54610586166382,0,0,0,0,0,0
149,1,1490224,1491223,mu,1.1938983841237049e-05,0.9571898540655244,0.0002490713009401,20.862018430732313,1.1983489068130136e-05,0.9899792176035264,2.3027179227973993e-05,1.9215755192045312,0.011938983841237,0.0078763261075196,0.0119834890681301,0.0007281833444931,4840.3983967997365,2113.107789039612,0,0,0,1,0,0
157,1,1570224,1571223,mu,8.556132810226368e-05,0.6032665281792201,0.0082731203872148,96.6922857640393,0.0001373254923244,0.3012409758703784,0.0033723353920583,24.55724232242248,0.0855613281022636,0.2616190378037295,0.1373254923244853,0.1066426087290131,4288.892071003556,732.6504218578339,0,0,0,0,0,0
137,1,1370224,1371223,mu,1.171314977260342e-05,0.260561753446314,0.0005340070706203,45.5903903721425,1.366181741915065e-05,0.1195806492059306,0.0013618854522076,99.68552575579167,0.0117131497726034,0.0168867862979472,0.0136618174191506,0.0430665994122461,4961.909172752674,4191.527554988861,0,0,0,0,0,0
150,1,1500224,1501223,mu,4.271796154242995e-05,0.5560742301076647,0.0001545309115019,3.6174692312605656,4.255797976002338e-05,0.5704529928030334,0.0007575406667087,17.800202711227026,0.0427179615424299,0.0048866964924795,0.0425579797600233,0.0239555392700202,4702.831154555274,2216.481168985367,0,0,0,0,0,0
166,1,1660224,1661223,mu,0.000330293596647,0.1209645444075851,0.0006241219039766,1.8895973470643948,0.0003024479180321,0.0321176580437378,0.0003024479187744,1.000000002454072,0.3302935966470608,0.0197364675416709,0.3024479180321758,0.0095642429690472,3849.268407353314,271.11274814605713,0,0,0,0,1,0
152,1,1520224,1521223,mu,4.992836796370833e-05,0.206054267661392,0.0010526576566214,21.083358009752015,4.759583628156723e-05,0.2115300683096056,0.0015968003874505,33.5491612754565,0.0499283679637083,0.0332879579133935,0.0475958362815672,0.05049526192983,4401.512441700746,1987.4189128875732,0,0,0,0,0,0
168,1,1680224,1681223,mu,0.0003359723114049,0.8904376802560637,0.0010422692518305,3.102247466381999,0.0003064575556042,0.9899999964666236,0.0044254261795234,14.440584343881726,0.3359723114049727,0.0329594477094425,0.3064575556042819,0.1399442634423132,4748.447804163453,312.1988937854767,0,0,0,1,0,0
145,1,1450224,1451223,mu,2.2828751226649666e-05,0.4924832017040466,3.837474073551145e-05,1.6809829129292813,2.2535022810824325e-05,0.4744102592123287,0.0001193773814232,5.2974156017243565,0.0228287512266496,0.0012135158534266,0.0225350228108243,0.0037750442640422,4788.920925549867,4023.62953209877,0,0,0,0,0,0
163,1,1630224,1631223,mu,3.839709193933794e-05,0.6451674760134131,5.022260408099944e-05,1.3079793688632504,3.916307861090748e-05,0.6342378446817437,3.916348787078033e-05,1.0000104501455802,0.0383970919393379,0.0015881781892082,0.0391630786109074,0.0012384582278804,4712.166987693521,1630.999388217926,0,0,0,0,1,0
