phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2782382,2783899,2782642.0,2782940.0,299.0,299.0,1941.0,1044.9,1920.0,1080.0,fixation,15.777233832981436,17.2933433749713,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,fixation,1,2782382,2783899,2783094.0,2783217.0,124.0,124.0,1809.0,912.0,1591.0,1269.0,Object_Land_Solid_Large,15.777233832981436,17.2933433749713,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,fixation,1,2782382,2783899,2783345.0,2783770.0,426.0,426.0,1843.7,1015.0,1591.0,1269.0,Object_Land_Solid_Large,15.777233832981436,17.2933433749713,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,fixation,1,2782382,2783899,2783792.0,2784032.0,241.0,107.0,1767.7,893.8,1591.0,1269.0,Object_Land_Solid_Large,15.777233832981436,17.2933433749713,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,image,1,2783899,2784918,2784063.0,2784152.0,90.0,90.0,2023.4,975.0999999999999,2249.0,1269.0,Animal_Sea_Solid_Small,17.293469083029777,18.31304687494412,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,image,1,2783899,2784918,2784190.0,2785115.0,926.0,728.0,2250.5,840.5999999999999,2249.0,1269.0,Animal_Sea_Solid_Small,17.293469083029777,18.31304687494412,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,value,1,2784918,2790935,2785126.0,2786868.0,1743.0,1743.0,2250.2,781.7,2249.0,1269.0,Animal_Sea_Solid_Small,18.31319862499367,24.329713333048858,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,value,1,2784918,2790935,2786879.0,2791164.0,4286.0,4056.0,2266.1,824.0,2249.0,1269.0,Animal_Sea_Solid_Small,18.31319862499367,24.329713333048858,1.0,Animal_Sea_Solid_Small,8.0,,,,,,,,,,,
encoding,attention,1,2790935,2793954,2791174.0,2791349.0,176.0,176.0,2246.6,779.7,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,attention,1,2790935,2793954,2791359.0,2791659.0,301.0,301.0,2289.1,756.5,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,attention,1,2790935,2793954,2791809.0,2792468.0,660.0,660.0,2289.9,767.5,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,attention,1,2790935,2793954,2792634.0,2792877.0,244.0,244.0,2316.0,809.3,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,attention,1,2790935,2793954,2792894.0,2793256.0,363.0,363.0,2256.9,826.2,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,attention,1,2790935,2793954,2793429.0,2793877.0,449.0,449.0,2253.3,868.4000000000001,2249.0,1269.0,Animal_Sea_Solid_Small,24.329899417003617,27.34851050004363,1.0,Animal_Sea_Solid_Small,8.0,8.0,1.0,1.1601317910244688,,,,,,,,
encoding,fixation,2,2793954,2794960,2794072.0,2794290.0,219.0,219.0,2223.1,877.0,2249.0,1269.0,Animal_Sea_Solid_Small,27.348706958000548,28.35383795795497,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,fixation,2,2793954,2794960,2794330.0,2795225.0,896.0,630.0,1906.4,1078.0,1920.0,1080.0,fixation,27.348706958000548,28.35383795795497,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,image,2,2794960,2795974,2795258.0,2796511.0,1254.0,716.0,1582.6,903.7,1591.0,1269.0,Object_Land_Solid_Large,28.35395758296363,29.368175207986496,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2796529.0,2797280.0,752.0,752.0,1608.1,796.8,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2797293.0,2797943.0,651.0,651.0,1602.4,883.3,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2798090.0,2798383.0,294.0,294.0,1603.6,808.0999999999999,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2798396.0,2799369.0,974.0,974.0,1625.4,878.7,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2799383.0,2801799.0,2417.0,2417.0,1621.0,790.7,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,2,2795974,2801985,2801814.0,2802238.0,425.0,171.0,1607.1,867.2,1591.0,1269.0,Object_Land_Solid_Large,29.368281292030588,35.37932491698302,1.0,Object_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,attention,2,2801986,2805002,2802254.0,2803547.0,1294.0,1294.0,1664.6,790.5,1591.0,1269.0,Object_Land_Solid_Large,35.37954262504354,38.395427208044566,1.0,Object_Land_Solid_Large,2.0,2.0,1.0,0.8282600829843432,,,,,,,,
encoding,attention,2,2801986,2805002,2803590.0,2803700.0,111.0,111.0,1635.9,823.0999999999999,1591.0,1269.0,Object_Land_Solid_Large,35.37954262504354,38.395427208044566,1.0,Object_Land_Solid_Large,2.0,2.0,1.0,0.8282600829843432,,,,,,,,
encoding,attention,2,2801986,2805002,2803885.0,2803997.0,113.0,113.0,1618.8,875.2,1591.0,1269.0,Object_Land_Solid_Large,35.37954262504354,38.395427208044566,1.0,Object_Land_Solid_Large,2.0,2.0,1.0,0.8282600829843432,,,,,,,,
encoding,attention,2,2801986,2805002,2804176.0,2804351.0,176.0,176.0,1625.9,849.0,1591.0,1269.0,Object_Land_Solid_Large,35.37954262504354,38.395427208044566,1.0,Object_Land_Solid_Large,2.0,2.0,1.0,0.8282600829843432,,,,,,,,
encoding,fixation,3,2805002,2806258,2805221.0,2805387.0,167.0,167.0,1915.7,1043.0,1920.0,1080.0,fixation,38.395613458007574,39.65167658298742,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,fixation,3,2805002,2806258,2805398.0,2806502.0,1105.0,860.0,1925.7,1067.8,1920.0,1080.0,fixation,38.395613458007574,39.65167658298742,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,image,3,2806258,2807270,2806541.0,2807651.0,1111.0,729.0,1612.4,1217.9,1591.0,891.0,Animal_Sea_Pattern_Small,39.65185695805121,40.6633198329946,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,value,3,2807270,2813281,2807662.0,2808462.0,801.0,801.0,1605.3,1168.7,1591.0,891.0,Animal_Sea_Pattern_Small,40.66346037504263,46.674766583018936,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,value,3,2807270,2813281,2808472.0,2808778.0,307.0,307.0,1614.0,1230.7,1591.0,891.0,Animal_Sea_Pattern_Small,40.66346037504263,46.674766583018936,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,value,3,2807270,2813281,2808904.0,2810887.0,1984.0,1984.0,1607.9,1161.2,1591.0,891.0,Animal_Sea_Pattern_Small,40.66346037504263,46.674766583018936,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,value,3,2807270,2813281,2810894.0,2812419.0,1526.0,1526.0,1632.4,1241.4,1591.0,891.0,Animal_Sea_Pattern_Small,40.66346037504263,46.674766583018936,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,value,3,2807270,2813281,2812430.0,2813627.0,1198.0,851.0,1616.2,1171.5,1591.0,891.0,Animal_Sea_Pattern_Small,40.66346037504263,46.674766583018936,1.0,Animal_Sea_Pattern_Small,-3.0,,,,,,,,,,,
encoding,attention,3,2813282,2816300,2813637.0,2813852.0,216.0,216.0,1575.3,1166.9,1591.0,891.0,Animal_Sea_Pattern_Small,46.67488741700072,49.693111249944195,1.0,Animal_Sea_Pattern_Small,-3.0,-3.0,1.0,0.9995864580851048,,,,,,,,
encoding,attention,3,2813282,2816300,2813986.0,2814593.0,608.0,608.0,1573.8,1137.2,1591.0,891.0,Animal_Sea_Pattern_Small,46.67488741700072,49.693111249944195,1.0,Animal_Sea_Pattern_Small,-3.0,-3.0,1.0,0.9995864580851048,,,,,,,,
encoding,attention,3,2813282,2816300,2814755.0,2815258.0,504.0,504.0,1657.1,1147.0,1591.0,891.0,Animal_Sea_Pattern_Small,46.67488741700072,49.693111249944195,1.0,Animal_Sea_Pattern_Small,-3.0,-3.0,1.0,0.9995864580851048,,,,,,,,
