bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,51.486513913477935,2.549016157742632,445,90,8.075348452231525
-2925.0,54.16327620015106,2.4869356283805915,448,90,8.075348452231525
-2875.0,60.737386285581984,2.0054401922133587,549,90,8.075348452231525
-2825.0,66.0602901721598,2.2860003294772255,554,90,8.075348452231525
-2775.0,67.03966888545536,2.0507181262376353,531,90,8.075348452231525
-2725.0,73.72536842279789,2.192353904343769,500,90,8.075348452231525
-2675.0,79.80760761130641,2.2165670619504905,481,90,8.075348452231525
-2625.0,75.41296043512621,2.0826930525160443,500,90,8.075348452231525
-2575.0,63.829253629088065,1.6577214298725345,500,90,8.075348452231525
-2525.0,63.407914322601854,1.7656323052419733,479,90,8.075348452231525
-2475.0,84.33315081636319,1.783016581057953,550,90,8.075348452231525
-2425.0,82.2684234435279,1.9144503669180972,526,90,8.075348452231525
-2375.0,79.21228126370747,2.1111463277553915,547,90,8.075348452231525
-2325.0,85.19919814879965,2.377785546848161,500,90,8.075348452231525
-2275.0,75.20197216251127,2.085993422947297,553,90,8.075348452231525
-2225.0,68.68541470262974,1.8520894685161229,577,90,8.075348452231525
-2175.0,63.055117959698606,1.6209384889494065,750,90,8.075348452231525
-2125.0,67.41061686291106,1.642787341511984,792,90,8.075348452231525
-2075.0,77.1709183000631,1.6144700049212546,695,90,8.075348452231525
-2025.0,80.2225310871723,1.8074610071737944,626,90,8.075348452231525
-1975.0,80.13448653318143,1.8860672192718921,600,90,8.075348452231525
-1925.0,85.4392285226829,1.8254507064781207,638,90,8.075348452231525
-1875.0,79.54442540963204,1.9528001832960384,620,90,8.075348452231525
-1825.0,75.43145876341521,2.041879868762024,654,90,8.075348452231525
-1775.0,70.89110364909557,2.213544045393253,569,90,8.075348452231525
-1725.0,68.99016817839048,2.299958454314396,500,90,8.075348452231525
-1675.0,71.36304425313534,1.8985338241409933,633,90,8.075348452231525
-1625.0,64.25814877145024,1.9061140008008193,653,90,8.075348452231525
-1575.0,63.29874102736321,2.214223742277216,555,90,8.075348452231525
-1525.0,62.92488951609332,2.128711362022242,585,90,8.075348452231525
-1475.0,59.50526236188057,1.870669310124432,581,90,8.075348452231525
-1425.0,62.3839924302803,1.8119437994417449,436,90,8.075348452231525
-1375.0,66.01231590871909,1.7112365904192919,392,90,8.075348452231525
-1325.0,73.29580643851331,1.7598900969473468,506,90,8.075348452231525
-1275.0,70.0310065483468,1.5972045488906075,641,90,8.075348452231525
-1225.0,76.00655556528459,1.9257790485655226,639,90,8.075348452231525
-1175.0,73.4830995264633,2.1927352662126314,644,90,8.075348452231525
-1125.0,73.7890999533368,2.385212831178343,526,90,8.075348452231525
-1075.0,66.22020042711948,2.3586668802103845,668,90,8.075348452231525
-1025.0,59.61973021386979,1.8996357203584768,715,90,8.075348452231525
-975.0,53.508666199710426,1.8807938107075277,661,90,8.075348452231525
-925.0,51.83918541671285,2.0509365635775954,597,90,8.075348452231525
-875.0,40.62125312033585,1.8033403989836905,533,90,8.075348452231525
-825.0,47.01723436154346,1.949782879463499,600,90,8.075348452231525
-775.0,66.32167933697723,2.462835514327221,581,90,8.075348452231525
-725.0,62.494231797657946,2.2270637998590876,600,90,8.075348452231525
-675.0,71.27698479627816,2.1648044665686244,608,90,8.075348452231525
-625.0,61.967072831396145,2.1074593114906577,544,90,8.075348452231525
-575.0,55.98525091662206,2.290595530027364,484,90,8.075348452231525
-525.0,51.0501865830345,2.158305538205229,481,90,8.075348452231525
-475.0,47.82295843300453,2.05376737689032,541,90,8.075348452231525
-425.0,44.60598097706066,1.7968120391500961,646,90,8.075348452231525
-375.0,38.77529280176793,1.4763494159160406,742,90,8.075348452231525
-325.0,41.707189589497496,1.6308156197633628,657,90,8.075348452231525
-275.0,43.051066466625926,1.670157629812081,600,90,8.075348452231525
-225.0,41.287019047878545,1.5558671845039316,625,90,8.075348452231525
-175.0,44.20506984823746,1.4228126151563298,614,90,8.075348452231525
-125.0,44.743728281886995,1.367188510137511,630,90,8.075348452231525
-75.0,54.707709636621246,1.6049808926409497,776,90,8.075348452231525
-25.0,58.96310504691549,1.7869199474307416,808,90,8.075348452231525
25.0,61.66553890398503,1.6689705130671888,1040,90,8.075348452231525
75.0,62.76704605656951,1.6410566127246817,1046,90,8.075348452231525
125.0,59.35464480097967,1.4623468542375289,1099,90,8.075348452231525
175.0,58.641104994422626,1.6412275528063134,912,90,8.075348452231525
225.0,70.26575068305476,1.8835369551262402,823,90,8.075348452231525
275.0,77.44255758707847,1.835653765651165,877,90,8.075348452231525
325.0,81.1983565929439,1.75737984394092,950,90,8.075348452231525
375.0,84.345581757761,1.8003742196416246,877,90,8.075348452231525
425.0,84.60741783193264,1.8215593455430146,748,90,8.075348452231525
475.0,89.11406814852342,1.7350650835695236,745,90,8.075348452231525
525.0,84.62851415843652,1.7948265944649344,775,90,8.075348452231525
575.0,77.50508531320382,1.8774286854354432,793,90,8.075348452231525
625.0,82.95036289485901,2.089823425014355,655,90,8.075348452231525
675.0,82.40762878974763,2.1535099816481003,571,90,8.075348452231525
725.0,80.31312812506097,1.9113059348611052,599,90,8.075348452231525
