subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Pattern_Small,0,1,2942389.0,2942946.0,557.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Solid_Small,1,1,2943887.0,2945760.0,1873.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Pattern_Large,2,1,2945800.0,2946267.0,467.0
138,choice,choice,4,1.0,Object,2.0,3.859912915970199,Object_Land_Solid_Small,3,1,2964016.0,2965592.0,1576.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Object_Land_Solid_Large,4,0,2976162.0,2977264.0,1102.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Animal_Sea_Pattern_Small,0,1,2977551.0,2979951.0,2400.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Object_Land_Solid_Large,4,0,2980006.0,2980599.0,593.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,Animal_Sea_Solid_Small,1,0,2987506.0,2988529.0,1023.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,Animal_Sea_Pattern_Large,2,1,2988548.0,2988873.0,325.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,Animal_Sea_Solid_Small,1,0,2992864.0,2994334.0,1470.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Animal_Land_Pattern_Large,0,0,3406201.0,3406717.0,516.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,1,3407725.0,3407929.0,204.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Animal_Land_Pattern_Large,0,0,3408504.0,3410126.0,1622.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,1,3410146.0,3416676.0,6530.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Solid_Large,2,1,3416965.0,3417223.0,258.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,1,3417370.0,3417524.0,154.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Animal_Land_Pattern_Large,0,1,3421505.0,3422098.0,593.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Object_Sea_Solid_Small,3,0,3422948.0,3423313.0,365.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Object_Sea_Pattern_Small,1,1,3423337.0,3425593.0,2256.0
138,choice,choice,11,2.0,Land,1.0,3.142048457986675,Animal_Land_Solid_Large,4,1,3430492.0,3432893.0,2401.0
138,choice,choice,12,2.0,Animal,1.0,2.7230037919944152,Animal_Land_Pattern_Large,0,1,3437375.0,3438216.0,841.0
138,choice,choice,13,2.0,Small,2.0,4.187775915954262,Object_Sea_Pattern_Small,1,1,3442758.0,3444674.0,1916.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Pattern_Large,0,0,3449110.0,3449496.0,386.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Pattern_Small,5,0,3449519.0,3450209.0,690.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Solid_Large,4,1,3450368.0,3450769.0,401.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Object_Sea_Solid_Small,3,1,3450786.0,3451648.0,862.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Object_Sea_Solid_Large,2,1,3451708.0,3451927.0,219.0
138,choice,choice,15,2.0,Sea,2.0,1.4383023750269786,Object_Sea_Pattern_Small,1,1,3456202.0,3457077.0,875.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Animal_Land_Pattern_Large,0,1,3460825.0,3461131.0,306.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Animal_Land_Solid_Large,4,1,3461825.0,3462497.0,672.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Object_Sea_Solid_Large,2,1,3462697.0,3462820.0,123.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Animal_Sea_Pattern_Small,0,0,3771639.0,3773800.0,2161.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Object_Land_Pattern_Small,1,1,3774128.0,3774631.0,503.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Object_Land_Solid_Large,2,1,3774674.0,3775144.0,470.0
138,choice,choice,18,3.0,Pattern,2.0,1.039413542021066,Animal_Sea_Pattern_Small,0,1,3778285.0,3778677.0,392.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Object_Sea_Pattern_Large,3,0,3783200.0,3783485.0,285.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Animal_Sea_Pattern_Small,0,1,3783508.0,3784988.0,1480.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Object_Land_Solid_Large,2,0,3785326.0,3785402.0,76.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Pattern_Small,0,0,3788560.0,3788905.0,345.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Solid_Large,4,1,3789672.0,3789694.0,22.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Object_Land_Solid_Large,2,1,3790380.0,3790768.0,388.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Pattern_Small,0,0,3790786.0,3791915.0,1129.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Object_Land_Pattern_Small,1,0,3792659.0,3793099.0,440.0
138,choice,choice,21,3.0,Object,1.0,2.817609832971357,Object_Land_Solid_Large,2,1,3798160.0,3798584.0,424.0
138,choice,choice,23,3.0,Solid,1.0,3.3383754999376833,Object_Sea_Pattern_Large,3,0,3807761.0,3808322.0,561.0
138,choice,choice,23,3.0,Solid,1.0,3.3383754999376833,Object_Land_Pattern_Small,1,0,3808712.0,3809378.0,666.0
138,choice,choice,25,4.0,Small,1.0,10.11515149998013,Object_Land_Solid_Small,0,1,4123452.0,4128190.0,4738.0
138,choice,choice,25,4.0,Small,1.0,10.11515149998013,Object_Land_Pattern_Large,1,0,4130439.0,4130950.0,511.0
138,choice,choice,25,4.0,Small,1.0,10.11515149998013,Animal_Sea_Pattern_Small,2,1,4130976.0,4132376.0,1400.0
138,choice,choice,25,4.0,Small,1.0,10.11515149998013,Object_Land_Solid_Large,3,0,4132454.0,4132801.0,347.0
138,choice,choice,26,4.0,Pattern,1.0,4.432559667038731,Animal_Sea_Pattern_Large,4,1,4136265.0,4139215.0,2950.0
138,choice,choice,26,4.0,Pattern,1.0,4.432559667038731,Object_Land_Solid_Large,3,0,4139480.0,4140517.0,1037.0
138,choice,choice,27,4.0,Large,1.0,3.1745967080350965,Object_Land_Solid_Large,3,1,4144456.0,4146535.0,2079.0
138,choice,choice,27,4.0,Large,1.0,3.1745967080350965,Animal_Sea_Pattern_Large,4,1,4147099.0,4147265.0,166.0
138,choice,choice,28,4.0,Animal,2.0,1.236851125024259,Animal_Sea_Pattern_Small,2,1,4150526.0,4150762.0,236.0
138,choice,choice,29,4.0,Sea,2.0,3.959813582943752,Animal_Sea_Pattern_Small,2,1,4155925.0,4156314.0,389.0
138,choice,choice,30,4.0,Land,1.0,5.07549337495584,Object_Land_Solid_Large,3,1,4162528.0,4166027.0,3499.0
138,choice,choice,31,4.0,Object,1.0,3.7775855000363663,Animal_Sea_Pattern_Small,2,0,4169803.0,4170186.0,383.0
138,choice,choice,31,4.0,Object,1.0,3.7775855000363663,Object_Land_Solid_Small,0,1,4170200.0,4170792.0,592.0
138,choice,choice,31,4.0,Object,1.0,3.7775855000363663,Object_Land_Solid_Large,3,1,4171484.0,4172139.0,655.0
138,choice,choice,32,4.0,Solid,1.0,3.6776068749604742,Animal_Sea_Pattern_Small,2,0,4176302.0,4179462.0,3160.0
138,choice,choice,33,5.0,Pattern,1.0,4.036501292022876,Object_Sea_Solid_Large,0,0,4503959.0,4504321.0,362.0
138,choice,choice,33,5.0,Pattern,1.0,4.036501292022876,Object_Sea_Pattern_Small,1,1,4504340.0,4504984.0,644.0
138,choice,choice,33,5.0,Pattern,1.0,4.036501292022876,Object_Sea_Solid_Small,2,0,4505201.0,4505647.0,446.0
138,choice,choice,33,5.0,Pattern,1.0,4.036501292022876,Object_Sea_Pattern_Small,1,1,4506055.0,4506585.0,530.0
138,choice,choice,34,5.0,Small,2.0,1.685806917026639,Object_Sea_Pattern_Small,1,1,4510539.0,4511073.0,534.0
138,choice,choice,36,5.0,Large,1.0,1.5003941669128835,Animal_Land_Pattern_Large,3,1,4519264.0,4520323.0,1059.0
138,choice,choice,39,5.0,Land,1.0,3.1811848329380155,Object_Sea_Solid_Large,0,0,4539698.0,4540219.0,521.0
138,choice,choice,39,5.0,Land,1.0,3.1811848329380155,Object_Sea_Pattern_Small,1,0,4540241.0,4541952.0,1711.0
138,choice,choice,40,5.0,Solid,2.0,1.4541071669664234,Object_Sea_Solid_Large,0,1,4545735.0,4546625.0,890.0
138,choice,choice,41,6.0,Pattern,2.0,3.0474904999136925,Animal_Sea_Pattern_Small,0,1,4840060.0,4840769.0,709.0
138,choice,choice,41,6.0,Pattern,2.0,3.0474904999136925,Object_Land_Pattern_Small,1,1,4841370.0,4841629.0,259.0
138,choice,choice,41,6.0,Pattern,2.0,3.0474904999136925,Object_Land_Solid_Large,2,0,4842209.0,4842351.0,142.0
138,choice,choice,42,6.0,Animal,1.0,1.5914322920143604,Object_Land_Solid_Large,2,0,4845477.0,4845938.0,461.0
138,choice,choice,44,6.0,Small,1.0,5.125985375023447,Object_Sea_Pattern_Large,3,0,4857009.0,4857528.0,519.0
138,choice,choice,45,6.0,Sea,2.0,1.584497000090778,Animal_Sea_Pattern_Small,0,1,4862299.0,4862548.0,249.0
138,choice,choice,45,6.0,Sea,2.0,1.584497000090778,Animal_Land_Solid_Small,4,0,4862572.0,4862850.0,278.0
138,choice,choice,45,6.0,Sea,2.0,1.584497000090778,Animal_Sea_Pattern_Small,0,1,4863123.0,4863792.0,669.0
138,choice,choice,46,6.0,Large,2.0,5.9973967500263825,Animal_Sea_Pattern_Small,0,0,4866822.0,4867142.0,320.0
138,choice,choice,46,6.0,Large,2.0,5.9973967500263825,Object_Land_Solid_Large,2,1,4867495.0,4869638.0,2143.0
138,choice,choice,46,6.0,Large,2.0,5.9973967500263825,Animal_Land_Solid_Small,4,0,4871159.0,4871370.0,211.0
138,choice,choice,46,6.0,Large,2.0,5.9973967500263825,Object_Land_Solid_Large,2,1,4872395.0,4872613.0,218.0
138,choice,choice,47,6.0,Solid,1.0,1.849350375006907,Object_Land_Solid_Large,2,1,4876787.0,4877513.0,726.0
138,choice,choice,48,6.0,Object,2.0,1.86469345795922,Object_Land_Solid_Large,2,1,4881175.0,4882160.0,985.0
138,choice,choice,49,7.0,Animal,1.0,3.702888667001389,Animal_Land_Pattern_Large,0,1,5149340.0,5152190.0,2850.0
138,choice,choice,50,7.0,Object,1.0,5.159362124977633,Animal_Land_Solid_Large,1,0,5156825.0,5157389.0,564.0
138,choice,choice,50,7.0,Object,1.0,5.159362124977633,Object_Land_Solid_Small,2,1,5158233.0,5158831.0,598.0
138,choice,choice,50,7.0,Object,1.0,5.159362124977633,Animal_Sea_Pattern_Large,3,0,5159632.0,5160365.0,733.0
138,choice,choice,50,7.0,Object,1.0,5.159362124977633,Object_Sea_Pattern_Small,4,1,5160384.0,5160728.0,344.0
138,choice,choice,51,7.0,Large,2.0,4.968756207963452,Animal_Land_Pattern_Large,0,1,5164184.0,5166820.0,2636.0
138,choice,choice,51,7.0,Large,2.0,4.968756207963452,Object_Land_Solid_Small,2,0,5167039.0,5167323.0,284.0
138,choice,choice,51,7.0,Large,2.0,4.968756207963452,Object_Sea_Pattern_Small,4,0,5168742.0,5168997.0,255.0
138,choice,choice,52,7.0,Land,1.0,2.527306541102007,Object_Sea_Pattern_Small,4,0,5173080.0,5173847.0,767.0
138,choice,choice,52,7.0,Land,1.0,2.527306541102007,Animal_Land_Pattern_Large,0,1,5173869.0,5174576.0,707.0
138,choice,choice,53,7.0,Pattern,2.0,1.9792498329188677,Animal_Land_Pattern_Large,0,1,5178303.0,5179010.0,707.0
138,choice,choice,53,7.0,Pattern,2.0,1.9792498329188677,Object_Sea_Pattern_Small,4,1,5179031.0,5179607.0,576.0
138,choice,choice,54,7.0,Sea,2.0,1.004308499977924,Animal_Sea_Pattern_Large,3,1,5182888.0,5183436.0,548.0
138,choice,choice,55,7.0,Small,2.0,3.503730042022653,Object_Sea_Pattern_Small,4,1,5186759.0,5187323.0,564.0
