phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,15.777233832981437,17.2933433749713,1,1,Animal_Sea_Solid_Small,8,,,,,,,,,,,
encoding,image,17.293469083029777,18.31304687494412,1,1,Animal_Sea_Solid_Small,8,,,,,,,,,,,
encoding,value,18.313198624993674,24.329713333048858,1,1,Animal_Sea_Solid_Small,8,,,,,,,,,,,
encoding,attention,24.329899417003617,27.34851050004363,1,1,Animal_Sea_Solid_Small,8,+8,1,1.1601317910244688,,,,,,,,
encoding,fixation,27.348706958000548,28.353837957954966,2,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,image,28.35395758296363,29.368175207986496,2,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,value,29.368281292030588,35.37932491698302,2,1,Object_Land_Solid_Large,2,,,,,,,,,,,
encoding,attention,35.37954262504354,38.395427208044566,2,1,Object_Land_Solid_Large,2,+2,1,0.8282600829843432,,,,,,,,
encoding,fixation,38.395613458007574,39.65167658298742,3,1,Animal_Sea_Pattern_Small,-3,,,,,,,,,,,
encoding,image,39.65185695805121,40.6633198329946,3,1,Animal_Sea_Pattern_Small,-3,,,,,,,,,,,
encoding,value,40.66346037504263,46.674766583018936,3,1,Animal_Sea_Pattern_Small,-3,,,,,,,,,,,
encoding,attention,46.67488741700072,49.693111249944195,3,1,Animal_Sea_Pattern_Small,-3,-3,1,0.9995864580851048,,,,,,,,
encoding,fixation,49.69326733297203,50.95031466695946,4,1,Object_Land_Pattern_Large,4,,,,,,,,,,,
encoding,image,50.95044066698756,51.96287554199807,4,1,Object_Land_Pattern_Large,4,,,,,,,,,,,
encoding,value,51.96299174998421,57.975692832958885,4,1,Object_Land_Pattern_Large,4,,,,,,,,,,,
encoding,attention,57.97581387497485,60.995280332979746,4,1,Object_Land_Pattern_Large,4,+4,1,1.0336944590089843,,,,,,,,
encoding,fixation,60.99549362505786,61.501587542006746,5,1,Animal_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,image,61.50168762495741,62.51176620798651,5,1,Animal_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,value,62.51186720805708,68.522194167017,5,1,Animal_Sea_Pattern_Large,-2,,,,,,,,,,,
encoding,attention,68.52230258297641,71.57799895794597,5,1,Animal_Sea_Pattern_Large,-2,-2,1,1.0064992089755833,,,,,,,,
encoding,fixation,71.57814608304761,72.58411833294667,6,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,image,72.58422437496483,73.59552574995905,6,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,value,73.59565029200166,79.60744183300994,6,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,attention,79.60762362496462,82.62562812503893,6,1,Object_Land_Solid_Small,-8,-8,1,0.8457066250266507,,,,,,,,
n-back,,,,1,1,,,,1,None,V,False,None,,,,,
n-back,,,,2,1,,,,1,None,B,False,None,,,,,
n-back,,,,3,1,,,,1,None,X,False,None,,,,,
n-back,,,,4,1,,,,1,0.6437386659672484,B,True,1,,,,,
n-back,,,,5,1,,,,1,None,C,False,None,,,,,
n-back,,,,6,1,,,,1,0.7064509169431403,B,True,1,,,,,
n-back,,,,7,1,,,,1,0.6447827089577913,C,True,1,,,,,
n-back,,,,8,1,,,,1,None,Z,False,None,,,,,
n-back,,,,9,1,,,,1,None,B,False,None,,,,,
n-back,,,,10,1,,,,1,None,B,False,None,,,,,
n-back,,,,11,1,,,,1,None,N,False,None,,,,,
n-back,,,,12,1,,,,1,None,C,False,None,,,,,
n-back,,,,13,1,,,,1,0.5636953749926761,N,True,1,,,,,
n-back,,,,14,1,,,,1,None,V,False,None,,,,,
n-back,,,,15,1,,,,1,None,Z,False,None,,,,,
n-back,,,,16,1,,,,1,0.34622283407952636,V,True,1,,,,,
n-back,,,,17,1,,,,1,1.1431470420211554,Z,True,1,,,,,
n-back,,,,18,1,,,,1,None,X,False,None,,,,,
n-back,,,,19,1,,,,1,None,V,False,None,,,,,
n-back,,,,20,1,,,,1,None,Z,False,None,,,,,
n-back,,,,21,1,,,,1,0.46840291598346084,V,True,1,,,,,
n-back,,,,22,1,,,,1,1.0184453750262037,Z,True,1,,,,,
n-back,,,,23,1,,,,1,None,N,False,None,,,,,
n-back,,,,24,1,,,,1,0.6126176250400022,Z,True,1,,,,,
n-back,,,,25,1,,,,1,None,V,False,None,,,,,
n-back,,,,26,1,,,,1,None,V,False,None,,,,,
n-back,,,,27,1,,,,1,0.5559711250243708,V,True,1,,,,,
n-back,,,,28,1,,,,1,None,B,False,None,,,,,
n-back,,,,29,1,,,,1,None,Z,False,None,,,,,
n-back,,,,30,1,,,,1,None,Z,False,None,,,,,
choice,fixation,171.7163842919981,172.47263362503145,1,1,,,,,,,,,Animal,,,,
choice,option,172.4824867079733,173.7138991249958,1,1,,,,,,,,,Animal,,,,
choice,choice,173.71400470798835,180.99683045805432,1,1,,,1,1,6.273124583996832,,,,Animal,,,,
choice,fixation,180.99701266700868,181.50258112500887,2,1,,,,,,,,,Pattern,,,,
choice,option,181.5122810000321,182.53995400003623,2,1,,,,,,,,,Pattern,,,,
choice,choice,182.54005470802076,189.1908971669618,2,1,,,1,0,5.641047999961302,,,,Pattern,,,,
choice,fixation,189.19101700000465,190.6960704580415,3,1,,,,,,,,,Small,,,,
choice,option,190.70521079201717,191.73394379206002,3,1,,,,,,,,,Small,,,,
choice,choice,191.73404533299617,195.32527054206003,3,1,,,2,1,2.580718250013888,,,,Small,,,,
choice,fixation,195.32548108301125,195.83045045798644,4,1,,,,,,,,,Object,,,,
choice,option,195.839994458016,196.86785016697831,4,1,,,,,,,,,Object,,,,
choice,choice,196.8679541250458,201.7374427500181,4,1,,,2,1,3.859912915970199,,,,Object,,,,
choice,fixation,201.7375629999442,202.2422184579773,5,1,,,,,,,,,Solid,,,,
choice,option,202.2517219169531,203.27872583304998,5,1,,,,,,,,,Solid,,,,
choice,choice,203.2788361669518,207.25611516705249,5,1,,,2,0,2.9663969579851255,,,,Solid,,,,
choice,fixation,207.25623725005426,208.26106399996206,6,1,,,,,,,,,Sea,,,,
choice,option,208.26946924999356,209.29643612494692,6,1,,,,,,,,,Sea,,,,
choice,choice,209.29661895800382,215.0239240420051,6,1,,,1,1,4.717379458015785,,,,Sea,,,,
choice,fixation,215.02404933294747,215.52941762504634,7,1,,,,,,,,,Large,,,,
choice,option,215.53916825004853,216.56726029200945,7,1,,,,,,,,,Large,,,,
choice,choice,216.56741500005592,223.37361887504812,7,1,,,1,1,5.796682041953318,,,,Large,,,,
choice,fixation,223.37376887502614,223.87874095805455,8,1,,,,,,,,,Land,,,,
choice,option,223.8873497080058,224.91362058301456,8,1,,,,,,,,,Land,,,,
choice,choice,224.91371529200114,231.35095633298624,8,1,,,1,0,5.42490058299154,,,,Land,,,,
memory,free_recall,284.4022692500148,300.3928192500025,0,1,,,,,,,,,,,,,
memory,value_recall,356.3556905420264,364.1367571250303,1,1,Object_Land_Solid_Large,,,,7.776810999959707,,,,,2,,,
memory,value_recall,365.9341664169915,377.1050890829647,2,1,Animal_Sea_Pattern_Small,,,,11.166705542011186,,,,,-3,,,
memory,value_recall,378.1521742499899,381.53590899996925,3,1,Object_Land_Pattern_Large,,,,3.380495541030541,,,,,4,,,
memory,value_recall,383.5839142079931,387.0329046669649,4,1,Object_Land_Solid_Small,,,,3.444862333009951,,,,,-8,,,
memory,value_recall,388.32809008297045,393.48291008302476,5,1,Animal_Sea_Pattern_Large,,,,5.15034754096996,,,,,-2,,,
memory,value_recall,395.2790537920082,398.3686090420233,6,1,Animal_Sea_Solid_Small,,,,3.0854955830145627,,,,,8,,,
memory,spatial_recall,418.660573125002,425.7107012500055,6,1,Animal_Sea_Solid_Small,,,1,7.0442187919979915,,,,,,"[329, -190]","[329, -190]",
memory,spatial_recall,427.52830441703554,432.8026709170081,6,1,Object_Land_Pattern_Large,,,1,5.2698517920216545,,,,,,"[329, 189]","[329, 189]",
memory,spatial_recall,434.60546624998096,443.8442774580326,6,1,Animal_Sea_Pattern_Large,,,0,9.234729417017661,,,,,,"[0, -380]","[-329, -190]",
memory,spatial_recall,445.9022472919896,448.05904225003906,6,1,Object_Land_Solid_Large,,,1,2.152871708967723,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,450.1214957500342,453.1526999169728,6,1,Animal_Sea_Pattern_Small,,,1,3.0272574580740184,,,,,,"[-329, 190]","[-329, 190]",
memory,spatial_recall,455.20909962500446,457.5727739169961,6,1,Object_Land_Solid_Small,,,1,2.359777459059842,,,,,,"[0, 380]","[0, 380]",
encoding,fixation,11.836207333020866,13.092692292062566,7,2,Animal_Land_Solid_Large,-1,,,,,,,,,,,
encoding,image,13.092793249990791,14.105046499986202,7,2,Animal_Land_Solid_Large,-1,,,,,,,,,,,
encoding,value,14.105176832992584,20.118569958023727,7,2,Animal_Land_Solid_Large,-1,,,,,,,,,,,
encoding,attention,20.11867433297448,23.139095750055276,7,2,Animal_Land_Solid_Large,-1,-1,1,0.9224325419636443,,,,,,,,
encoding,fixation,23.139257333008572,24.644731167005375,8,2,Animal_Land_Pattern_Large,8,,,,,,,,,,,
encoding,image,24.644838917069137,25.6561268750811,8,2,Animal_Land_Pattern_Large,8,,,,,,,,,,,
encoding,value,25.65623654203955,31.669932916993275,8,2,Animal_Land_Pattern_Large,8,,,,,,,,,,,
encoding,attention,31.670051499968395,34.6871017080266,8,2,Animal_Land_Pattern_Large,8,+8,1,1.1109680419322103,,,,,,,,
encoding,fixation,34.68724308302626,36.1951840830734,9,2,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,image,36.19528970797546,37.20716362504754,9,2,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,value,37.20727816701401,43.219928583013825,9,2,Object_Sea_Solid_Large,5,,,,,,,,,,,
encoding,attention,43.22008275007829,46.237994124996476,9,2,Object_Sea_Solid_Large,5,+5,1,1.1009738340508193,,,,,,,,
encoding,fixation,46.23815679200925,46.99531129200477,10,2,Object_Sea_Pattern_Small,-8,,,,,,,,,,,
encoding,image,46.995428457972594,48.00673533300869,10,2,Object_Sea_Pattern_Small,-8,,,,,,,,,,,
encoding,value,48.00690483301878,54.01786024996545,10,2,Object_Sea_Pattern_Small,-8,,,,,,,,,,,
encoding,attention,54.01796766708139,57.03973129205406,10,2,Object_Sea_Pattern_Small,-8,-8,1,1.0058466659393162,,,,,,,,
encoding,fixation,57.0398886250332,57.54678762506228,11,2,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,image,57.54688354197424,58.55682012496982,11,2,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,value,58.55693941703066,64.56802112504374,11,2,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,attention,64.56816408305895,67.58512958302163,11,2,Object_Sea_Solid_Small,8,+8,1,0.8258607919560745,,,,,,,,
encoding,fixation,67.58527391706593,69.0906011670595,12,2,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
encoding,image,69.09072891704272,70.10222579201218,12,2,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
encoding,value,70.10233079199679,76.11398954200558,12,2,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
encoding,attention,76.11410862498451,79.1334294170374,12,2,Animal_Land_Pattern_Small,-1,-1,1,0.9732352909632027,,,,,,,,
n-back,,,,31,2,,,,0,None,V,True,None,,,,,
n-back,,,,32,2,,,,1,None,Z,False,None,,,,,
n-back,,,,33,2,,,,1,None,B,False,None,,,,,
n-back,,,,34,2,,,,1,0.40518529200926423,Z,True,1,,,,,
n-back,,,,35,2,,,,1,None,C,False,None,,,,,
n-back,,,,36,2,,,,0,0.9090383750153705,B,False,1,,,,,
n-back,,,,37,2,,,,1,0.7952680840389803,C,True,1,,,,,
n-back,,,,38,2,,,,1,0.7536261669592932,B,True,1,,,,,
n-back,,,,39,2,,,,1,None,N,False,None,,,,,
n-back,,,,40,2,,,,1,0.7469693329185247,B,True,1,,,,,
n-back,,,,41,2,,,,1,None,V,False,None,,,,,
n-back,,,,42,2,,,,0,0.6714630000060424,N,False,1,,,,,
n-back,,,,43,2,,,,1,0.9387372920755297,V,True,1,,,,,
n-back,,,,44,2,,,,1,None,C,False,None,,,,,
n-back,,,,45,2,,,,0,0.6984618339920416,N,False,1,,,,,
n-back,,,,46,2,,,,1,None,V,False,None,,,,,
n-back,,,,47,2,,,,1,1.0590327080572024,N,True,1,,,,,
n-back,,,,48,2,,,,1,None,C,False,None,,,,,
n-back,,,,49,2,,,,0,0.9005979999201372,B,False,1,,,,,
n-back,,,,50,2,,,,1,None,Z,False,None,,,,,
n-back,,,,51,2,,,,1,0.4409718749811873,B,True,1,,,,,
n-back,,,,52,2,,,,1,None,V,False,None,,,,,
n-back,,,,53,2,,,,1,None,C,False,None,,,,,
n-back,,,,54,2,,,,0,0.7794461658922955,Z,False,1,,,,,
n-back,,,,55,2,,,,1,None,X,False,None,,,,,
n-back,,,,56,2,,,,1,0.6463519169483334,Z,True,1,,,,,
n-back,,,,57,2,,,,1,None,V,False,None,,,,,
n-back,,,,58,2,,,,1,None,C,False,None,,,,,
n-back,,,,59,2,,,,1,None,B,False,None,,,,,
n-back,,,,60,2,,,,1,0.3910110410070047,C,True,1,,,,,
choice,fixation,155.38574512500782,156.88957329199184,9,2,,,,,,,,,Object,,,,
choice,option,156.90032833302394,157.92841516702902,9,2,,,,,,,,,Object,,,,
choice,choice,157.9285319170449,170.77469254203606,9,2,,,2,0,11.835215874947608,,,,Object,,,,
choice,fixation,170.774829333066,172.27987116703298,10,2,,,,,,,,,Pattern,,,,
choice,option,172.28929458302446,173.3165980000049,10,2,,,,,,,,,Pattern,,,,
choice,choice,173.31670625007246,180.75086904200725,10,2,,,2,1,6.424589875037782,,,,Pattern,,,,
choice,fixation,180.7509988329839,181.25629708298948,11,2,,,,,,,,,Land,,,,
choice,option,181.2650586250238,182.2909321669722,11,2,,,,,,,,,Land,,,,
choice,choice,182.29103995801415,186.44428404199425,11,2,,,1,1,3.142048457986675,,,,Land,,,,
choice,fixation,186.44441087497398,187.4493322080234,12,2,,,,,,,,,Animal,,,,
choice,option,187.45870087505318,188.48504383303225,12,2,,,,,,,,,Animal,,,,
choice,choice,188.48514516698197,192.21787366701756,12,2,,,1,1,2.7230037919944152,,,,Animal,,,,
choice,fixation,192.21800191700459,193.47301020799205,13,2,,,,,,,,,Small,,,,
choice,option,193.4820189580787,194.5082659580512,13,2,,,,,,,,,Small,,,,
choice,choice,194.50837587506976,199.70624591701198,13,2,,,2,1,4.187775915954262,,,,Small,,,,
choice,fixation,199.70636725006625,200.21133470803034,14,2,,,,,,,,,Solid,,,,
choice,option,200.2203487920342,201.24603608297184,14,2,,,,,,,,,Solid,,,,
choice,choice,201.24616754206363,206.39407845807727,14,2,,,1,1,4.137499958043918,,,,Solid,,,,
choice,fixation,206.39419204206206,206.8991407919675,15,2,,,,,,,,,Sea,,,,
