subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,fixation,-1,1,0,2941008.0,2941254.0,246.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Pattern_Small,0,0,1,2942389.0,2942946.0,557.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,fixation,-1,1,0,2942958.0,2943859.0,901.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Solid_Small,1,0,1,2943887.0,2945760.0,1873.0
138,choice,choice,1,1.0,Animal,1.0,6.273124583996832,Animal_Sea_Pattern_Large,2,0,1,2945800.0,2946267.0,467.0
138,choice,choice,3,1.0,Small,2.0,2.580718250013888,fixation,-1,1,0,2958731.0,2960933.0,2202.0
138,choice,choice,4,1.0,Object,2.0,3.859912915970199,Object_Land_Solid_Small,3,0,1,2964016.0,2965592.0,1576.0
138,choice,choice,4,1.0,Object,2.0,3.859912915970199,fixation,-1,1,0,2965628.0,2967345.0,1717.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Object_Land_Solid_Large,4,0,0,2976162.0,2977264.0,1102.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Animal_Sea_Pattern_Small,0,0,1,2977551.0,2979951.0,2400.0
138,choice,choice,6,1.0,Sea,1.0,4.717379458015785,Object_Land_Solid_Large,4,0,0,2980006.0,2980599.0,593.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,fixation,-1,1,0,2985097.0,2987278.0,2181.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,Animal_Sea_Solid_Small,1,0,0,2987506.0,2988529.0,1023.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,Animal_Sea_Pattern_Large,2,0,1,2988548.0,2988873.0,325.0
138,choice,choice,7,1.0,Large,1.0,5.796682041953318,fixation,-1,1,0,2988911.0,2988983.0,72.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,fixation,-1,1,0,2991962.0,2992842.0,880.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,Animal_Sea_Solid_Small,1,0,0,2992864.0,2993873.0,1009.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,fixation,-1,1,0,2993893.0,2996077.0,2184.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,Animal_Sea_Solid_Small,1,0,0,2996452.0,2996913.0,461.0
138,choice,choice,8,1.0,Land,1.0,5.42490058299154,fixation,-1,1,0,2996957.0,2996958.0,1.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Animal_Land_Pattern_Large,0,0,0,3406201.0,3406717.0,516.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,0,1,3407725.0,3407929.0,204.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,fixation,-1,1,0,3407954.0,3408468.0,514.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Animal_Land_Pattern_Large,0,0,0,3408504.0,3410126.0,1622.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,0,1,3410146.0,3416676.0,6530.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Solid_Large,2,0,1,3416965.0,3417223.0,258.0
138,choice,choice,9,2.0,Object,2.0,11.835215874947608,Object_Sea_Pattern_Small,1,0,1,3417370.0,3417524.0,154.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Animal_Land_Pattern_Large,0,0,1,3421505.0,3422098.0,593.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,fixation,-1,1,0,3422107.0,3422933.0,826.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Object_Sea_Solid_Small,3,0,0,3422948.0,3423313.0,365.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Object_Sea_Pattern_Small,1,0,1,3423337.0,3425481.0,2144.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,fixation,-1,1,0,3425574.0,3426775.0,1201.0
138,choice,choice,10,2.0,Pattern,2.0,6.424589875037782,Object_Sea_Pattern_Small,1,0,1,3426991.0,3427103.0,112.0
138,choice,choice,11,2.0,Land,1.0,3.142048457986675,Animal_Land_Solid_Large,4,0,1,3430492.0,3432893.0,2401.0
138,choice,choice,11,2.0,Land,1.0,3.142048457986675,fixation,-1,1,0,3432952.0,3433182.0,230.0
138,choice,choice,12,2.0,Animal,1.0,2.7230037919944152,fixation,-1,1,0,3436334.0,3437356.0,1022.0
138,choice,choice,12,2.0,Animal,1.0,2.7230037919944152,Animal_Land_Pattern_Large,0,0,1,3437375.0,3438216.0,841.0
138,choice,choice,12,2.0,Animal,1.0,2.7230037919944152,fixation,-1,1,0,3438266.0,3438969.0,703.0
138,choice,choice,13,2.0,Small,2.0,4.187775915954262,Object_Sea_Pattern_Small,1,0,1,3442758.0,3444674.0,1916.0
138,choice,choice,13,2.0,Small,2.0,4.187775915954262,fixation,-1,1,0,3444890.0,3446458.0,1568.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Pattern_Large,0,0,0,3449110.0,3449496.0,386.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Pattern_Small,5,0,0,3449519.0,3450209.0,690.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Animal_Land_Solid_Large,4,0,1,3450368.0,3450769.0,401.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Object_Sea_Solid_Small,3,0,1,3450786.0,3451648.0,862.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,Object_Sea_Solid_Large,2,0,1,3451708.0,3451927.0,219.0
138,choice,choice,14,2.0,Solid,1.0,4.137499958043918,fixation,-1,1,0,3452110.0,3452968.0,858.0
138,choice,choice,15,2.0,Sea,2.0,1.4383023750269786,Object_Sea_Pattern_Small,1,0,1,3456202.0,3457077.0,875.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Animal_Land_Pattern_Large,0,0,1,3460825.0,3461131.0,306.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,fixation,-1,1,0,3461298.0,3461802.0,504.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Animal_Land_Solid_Large,4,0,1,3461825.0,3462497.0,672.0
138,choice,choice,16,2.0,Large,1.0,2.3837885410757735,Object_Sea_Solid_Large,2,0,1,3462697.0,3462820.0,123.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Animal_Sea_Pattern_Small,0,0,0,3771639.0,3773800.0,2161.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Object_Land_Pattern_Small,1,0,1,3774128.0,3774631.0,503.0
138,choice,choice,17,3.0,Land,1.0,4.018871999927796,Object_Land_Solid_Large,2,0,1,3774674.0,3775144.0,470.0
138,choice,choice,18,3.0,Pattern,2.0,1.039413542021066,Animal_Sea_Pattern_Small,0,0,1,3778285.0,3778677.0,392.0
138,choice,choice,18,3.0,Pattern,2.0,1.039413542021066,fixation,-1,1,0,3778840.0,3778985.0,145.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Object_Sea_Pattern_Large,3,0,0,3783200.0,3783485.0,285.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Animal_Sea_Pattern_Small,0,0,1,3783508.0,3784988.0,1480.0
138,choice,choice,19,3.0,Animal,2.0,3.1150623339926824,Object_Land_Solid_Large,2,0,0,3785326.0,3785402.0,76.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Pattern_Small,0,0,0,3788560.0,3788905.0,345.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Solid_Large,4,0,1,3789672.0,3789694.0,22.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Object_Land_Solid_Large,2,0,1,3790380.0,3790768.0,388.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Animal_Sea_Pattern_Small,0,0,0,3790786.0,3791915.0,1129.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,fixation,-1,1,0,3791959.0,3792623.0,664.0
138,choice,choice,20,3.0,Large,1.0,5.145004583057016,Object_Land_Pattern_Small,1,0,0,3792659.0,3793099.0,440.0
138,choice,choice,21,3.0,Object,1.0,2.817609832971357,fixation,-1,1,0,3796907.0,3797988.0,1081.0
138,choice,choice,21,3.0,Object,1.0,2.817609832971357,Object_Land_Solid_Large,2,0,1,3798160.0,3798584.0,424.0
138,choice,choice,21,3.0,Object,1.0,2.817609832971357,fixation,-1,1,0,3798600.0,3799219.0,619.0
138,choice,choice,22,3.0,Small,2.0,0.7908495420124382,fixation,-1,1,0,3802789.0,3803562.0,773.0
138,choice,choice,23,3.0,Solid,1.0,3.3383754999376833,fixation,-1,1,0,3806764.0,3807725.0,961.0
138,choice,choice,23,3.0,Solid,1.0,3.3383754999376833,Object_Sea_Pattern_Large,3,0,0,3807761.0,3808322.0,561.0
138,choice,choice,23,3.0,Solid,1.0,3.3383754999376833,fixation,-1,1,0,3808341.0,3808687.0,346.0
