subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
138,1,Object_Land_Solid_Small,-195.0,-150.0,-122.90000000000009,-4.299999999999939,1003.0
138,1,Object_Land_Pattern_Large,-2895.0,-2850.0,-65.17390923627308,104.28452212510761,1003.0
138,1,Object_Land_Pattern_Large,93.0,50.0,-464.96534834119586,-40.85639291408711,175.0
138,1,Object_Land_Pattern_Large,315.0,350.0,-101.73112096452329,-100.99652977851036,659.0
138,1,Animal_Sea_Solid_Small,-1111.0,-1150.0,-48.63625723585225,124.95953137751451,486.0
138,1,Animal_Sea_Solid_Small,-604.0,-650.0,-49.111556278343954,305.1362892871298,284.0
138,1,Animal_Sea_Solid_Small,-186.0,-150.0,14.385024056258018,227.71559253353934,152.0
138,1,Animal_Sea_Solid_Small,138.0,150.0,-89.6766382926189,83.87550622520737,64.0
138,1,Animal_Sea_Solid_Small,212.0,250.0,-45.309084960805336,69.92236280343033,57.0
138,2,Animal_Land_Pattern_Large,-2211.0,-2250.0,80.21011591603391,35.327996047559836,195.0
138,2,Animal_Land_Pattern_Large,-1012.0,-1050.0,86.81860279185605,260.37423107763556,436.0
138,2,Animal_Land_Pattern_Large,-406.0,-450.0,133.65377851638831,201.6951350139418,159.0
138,2,Animal_Land_Pattern_Large,-101.0,-150.0,-4.696272039703288,76.2658182210688,310.0
138,2,Animal_Land_Pattern_Large,481.0,450.0,-22.10128869403579,-94.28055493081749,158.0
138,2,Animal_Land_Pattern_Large,666.0,650.0,209.79549882328206,245.3764631611808,507.0
138,2,Animal_Land_Solid_Large,-1912.0,-1950.0,182.08139720814412,-205.37423107763564,436.0
138,2,Animal_Land_Solid_Large,-1306.0,-1350.0,107.84622148361174,-216.59513501394198,159.0
138,2,Animal_Land_Solid_Large,-1001.0,-1050.0,68.39627203970336,-34.06581822106877,310.0
138,2,Animal_Land_Solid_Large,290.0,250.0,120.2943161997789,-388.155867519773,758.0
138,2,Object_Sea_Pattern_Small,-2812.0,-2850.0,-182.0813972081442,205.3742310776356,436.0
138,2,Object_Sea_Pattern_Small,-2206.0,-2250.0,-107.84622148361181,216.59513501394196,159.0
138,2,Object_Sea_Pattern_Small,-1901.0,-1950.0,-68.39627203970338,34.06581822106875,310.0
138,2,Object_Sea_Pattern_Small,298.0,250.0,201.91272535538297,-87.92309901022399,195.0
138,2,Object_Sea_Pattern_Small,670.0,650.0,206.67150202128988,-50.76554197744794,291.0
138,2,Object_Sea_Solid_Small,-2901.0,-2950.0,4.696272039703317,-76.2658182210688,310.0
138,2,Object_Sea_Solid_Small,7.0,50.0,-66.68823158059043,201.89259463549809,52.0
138,2,Animal_Land_Pattern_Small,-18.0,-50.0,195.79999999999993,-229.50000000000003,127.0
138,3,Object_Land_Pattern_Small,-2116.0,-2150.0,42.799999999999955,-59.59999999999991,269.0
138,3,Object_Land_Pattern_Small,710.0,750.0,-394.79999999999995,-7.7000000000000455,133.0
138,3,Animal_Sea_Pattern_Small,-611.0,-650.0,109.49998149518626,33.65953137751442,503.0
138,3,Animal_Sea_Pattern_Small,-94.0,-50.0,23.167037854199187,-73.07351337565554,184.0
