game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Land_Solid_Small,2300,3200,900,pre_recall,5,1,0,1,4,0,0.0,1.0,2368.0,1003.0,0.0,1003.0,1365.0,0.0,0.0,1.0
1,Object_Land_Solid_Small,2300,3200,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Land_Pattern_Large,5000,5400,400,pre_recall,1,1,0,1,0,0,0.0,1.0,1003.0,1003.0,0.0,1003.0,0.0,0.0,0.0,1.0
1,Object_Land_Pattern_Large,5000,5400,400,during_recall,2,2,0,2,0,0,0.0,1.0,834.0,834.0,0.0,834.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Solid_Small,7100,7700,600,pre_recall,3,3,3,0,0,0,1.0,0.0,922.0,922.0,922.0,0.0,0.0,0.0,1.0,0.0
1,Animal_Sea_Solid_Small,7100,7700,600,during_recall,3,2,0,2,1,0,0.0,1.0,706.0,121.0,0.0,121.0,585.0,0.0,0.0,1.0
2,Animal_Land_Pattern_Large,2500,3400,900,pre_recall,5,4,2,2,1,0,0.5,0.5,1930.0,1100.0,746.0,354.0,830.0,0.0,0.6781818181818182,0.32181818181818184
2,Animal_Land_Pattern_Large,2500,3400,900,during_recall,3,2,0,2,1,0,0.0,1.0,783.0,665.0,0.0,665.0,118.0,0.0,0.0,1.0
2,Animal_Land_Solid_Large,3400,4300,900,pre_recall,4,3,0,3,1,0,0.0,1.0,1735.0,905.0,0.0,905.0,830.0,0.0,0.0,1.0
2,Animal_Land_Solid_Large,3400,4300,900,during_recall,1,1,0,1,0,0,0.0,1.0,758.0,758.0,0.0,758.0,0.0,0.0,0.0,1.0
2,Object_Sea_Pattern_Small,4300,5300,1000,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,905.0,905.0,159.0,746.0,0.0,0.0,0.17569060773480663,0.8243093922651934
2,Object_Sea_Pattern_Small,4300,5300,1000,during_recall,2,2,0,2,0,0,0.0,1.0,486.0,486.0,0.0,486.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Small,5300,6800,1500,pre_recall,1,1,0,1,0,0,0.0,1.0,310.0,310.0,0.0,310.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Small,5300,6800,1500,during_recall,2,1,1,0,1,0,1.0,0.0,735.0,52.0,52.0,0.0,683.0,0.0,1.0,0.0
2,Animal_Land_Pattern_Small,7500,8300,800,pre_recall,1,1,0,1,0,0,0.0,1.0,127.0,127.0,0.0,127.0,0.0,0.0,0.0,1.0
2,Animal_Land_Pattern_Small,7500,8300,800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Land_Pattern_Small,3800,4800,1000,pre_recall,3,1,0,1,2,0,0.0,1.0,757.0,269.0,0.0,269.0,488.0,0.0,0.0,1.0
3,Object_Land_Pattern_Small,3800,4800,1000,during_recall,1,1,0,1,0,0,0.0,1.0,133.0,133.0,0.0,133.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Small,5500,6000,500,pre_recall,2,2,0,2,0,0,0.0,1.0,687.0,687.0,0.0,687.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Small,5500,6000,500,during_recall,1,1,0,1,0,0,0.0,1.0,148.0,148.0,0.0,148.0,0.0,0.0,0.0,1.0
3,Object_Land_Solid_Large,7900,8500,600,pre_recall,5,3,0,3,2,0,0.0,1.0,2089.0,1235.0,0.0,1235.0,854.0,0.0,0.0,1.0
3,Object_Land_Solid_Large,7900,8500,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Object_Land_Solid_Small,2200,3000,800,pre_recall,6,4,3,1,2,0,0.75,0.25,1436.0,815.0,478.0,337.0,621.0,0.0,0.5865030674846625,0.4134969325153374
4,Object_Land_Solid_Small,2200,3000,800,during_recall,1,1,0,1,0,0,0.0,1.0,266.0,266.0,0.0,266.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,3200,4200,1000,pre_recall,7,5,0,5,2,0,0.0,1.0,1488.0,867.0,0.0,867.0,621.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,3200,4200,1000,during_recall,2,2,0,2,0,0,0.0,1.0,443.0,443.0,0.0,443.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Solid_Small,5300,5900,600,pre_recall,4,4,3,1,0,0,0.75,0.25,830.0,830.0,597.0,233.0,0.0,0.0,0.7192771084337349,0.28072289156626506
4,Animal_Sea_Solid_Small,5300,5900,600,during_recall,1,1,0,1,0,0,0.0,1.0,151.0,151.0,0.0,151.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Pattern_Large,7100,7700,600,pre_recall,6,6,3,3,0,0,0.5,0.5,1491.0,1491.0,583.0,908.0,0.0,0.0,0.39101274312541917,0.6089872568745808
4,Animal_Sea_Pattern_Large,7100,7700,600,during_recall,1,1,0,1,0,0,0.0,1.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0
5,Animal_Land_Pattern_Large,2500,3400,900,pre_recall,6,3,3,0,3,0,1.0,0.0,1766.0,1038.0,1038.0,0.0,728.0,0.0,1.0,0.0
5,Animal_Land_Pattern_Large,2500,3400,900,during_recall,2,1,0,1,1,0,0.0,1.0,630.0,289.0,0.0,289.0,341.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,3400,4500,1100,pre_recall,5,3,0,3,2,0,0.0,1.0,1475.0,1038.0,0.0,1038.0,437.0,0.0,0.0,1.0
5,Animal_Land_Solid_Large,3400,4500,1100,during_recall,2,2,2,0,0,0,1.0,0.0,495.0,495.0,495.0,0.0,0.0,0.0,1.0,0.0
5,Object_Sea_Solid_Small,6000,7000,1000,pre_recall,4,4,3,1,0,0,0.75,0.25,1202.0,1202.0,889.0,313.0,0.0,0.0,0.7396006655574043,0.26039933444259566
5,Object_Sea_Solid_Small,6000,7000,1000,during_recall,1,1,1,0,0,0,1.0,0.0,279.0,279.0,279.0,0.0,0.0,0.0,1.0,0.0
6,Object_Land_Solid_Large,2400,3200,800,pre_recall,8,7,3,4,1,0,0.42857142857142855,0.5714285714285714,1914.0,1622.0,484.0,1138.0,292.0,0.0,0.29839704069050554,0.7016029593094945
6,Object_Land_Solid_Large,2400,3200,800,during_recall,1,1,0,1,0,0,0.0,1.0,738.0,738.0,0.0,738.0,0.0,0.0,0.0,1.0
6,Animal_Sea_Pattern_Small,3200,4400,1200,pre_recall,7,6,4,2,1,0,0.6666666666666666,0.3333333333333333,1665.0,1373.0,1138.0,235.0,292.0,0.0,0.8288419519300801,0.17115804806991988
6,Animal_Sea_Pattern_Small,3200,4400,1200,during_recall,2,2,2,0,0,0,1.0,0.0,684.0,684.0,684.0,0.0,0.0,0.0,1.0,0.0
6,Object_Sea_Pattern_Large,10000,10400,400,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Object_Sea_Pattern_Large,10000,10400,400,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Solid_Large,11800,12400,600,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Solid_Large,11800,12400,600,during_recall,1,1,0,1,0,0,0.0,1.0,698.0,698.0,0.0,698.0,0.0,0.0,0.0,1.0
6,Animal_Land_Solid_Small,13500,13900,400,pre_recall,3,3,3,0,0,0,1.0,0.0,839.0,839.0,839.0,0.0,0.0,0.0,1.0,0.0
6,Animal_Land_Solid_Small,13500,13900,400,during_recall,1,1,0,1,0,0,0.0,1.0,74.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0
7,Animal_Land_Pattern_Large,2800,3700,900,pre_recall,5,3,2,1,2,0,0.6666666666666666,0.3333333333333333,1582.0,1006.0,498.0,508.0,576.0,0.0,0.49502982107355864,0.5049701789264414
7,Animal_Land_Pattern_Large,2800,3700,900,during_recall,2,1,1,0,1,0,1.0,0.0,922.0,296.0,296.0,0.0,626.0,0.0,1.0,0.0
7,Object_Sea_Solid_Small,4600,5400,800,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,1203.0,1203.0,485.0,718.0,0.0,0.0,0.4031587697423109,0.5968412302576891
7,Object_Sea_Solid_Small,4600,5400,800,during_recall,1,1,0,1,0,0,0.0,1.0,969.0,969.0,0.0,969.0,0.0,0.0,0.0,1.0
