time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.16666666666666666,0.18248712288447388,8,6,100,25,0.16666666666666666
-2925.0,0.16666666666666666,0.20344544708777687,7,6,100,25,0.16666666666666666
-2900.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2875.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2850.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2825.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2800.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2775.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2750.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2725.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2700.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2675.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2650.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2625.0,0.0,0.0,5,3,100,25,0.16666666666666666
-2600.0,0.0,0.0,5,3,100,25,0.16666666666666666
-2575.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2550.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2525.0,0.5,0.47538200339558573,2,2,100,25,0.16666666666666666
-2500.0,0.5,0.47538200339558573,2,2,100,25,0.16666666666666666
-2475.0,0.5,0.6073752711496746,2,2,100,25,0.16666666666666666
-2450.0,0.25,0.3010752688172043,4,4,100,25,0.16666666666666666
-2425.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2400.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2375.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2350.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2325.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2300.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2275.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2250.0,0.0,0.0,4,2,100,25,0.16666666666666666
-2225.0,0.3333333333333333,0.3110367892976589,5,3,100,25,0.16666666666666666
-2200.0,0.3333333333333333,0.3110367892976589,5,3,100,25,0.16666666666666666
-2175.0,0.5,0.45145631067961167,4,2,100,25,0.16666666666666666
-2150.0,1.0,1.0,2,1,100,25,0.16666666666666666
-2125.0,0.5,0.6714975845410628,2,2,100,25,0.16666666666666666
-2100.0,0.5,0.6714975845410628,2,2,100,25,0.16666666666666666
-2075.0,0.3333333333333333,0.49642857142857144,3,3,100,25,0.16666666666666666
-2050.0,0.25,0.3365617433414044,4,4,100,25,0.16666666666666666
-2025.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2000.0,0.0,0.0,3,3,100,25,0.16666666666666666
-1975.0,0.0,0.0,3,3,100,25,0.16666666666666666
-1950.0,0.0,0.0,2,2,100,25,0.16666666666666666
-1925.0,0.0,0.0,7,6,100,25,0.16666666666666666
-1900.0,0.0,0.0,7,5,100,25,0.16666666666666666
-1875.0,0.0,0.0,8,6,100,25,0.16666666666666666
-1850.0,0.0,0.0,10,8,100,25,0.16666666666666666
-1825.0,0.2857142857142857,0.23819742489270387,8,7,100,25,0.16666666666666666
-1800.0,0.2857142857142857,0.23819742489270387,7,7,100,25,0.16666666666666666
-1775.0,0.3333333333333333,0.2649164677804296,6,6,100,25,0.16666666666666666
-1750.0,0.5,0.6221009549795361,6,6,100,25,0.16666666666666666
-1725.0,0.25,0.5008650519031141,4,4,100,25,0.16666666666666666
-1700.0,0.25,0.5008650519031141,4,4,100,25,0.16666666666666666
-1675.0,0.25,0.4765432098765432,4,4,100,25,0.16666666666666666
-1650.0,0.0,0.0,3,3,100,25,0.16666666666666666
-1625.0,0.2,0.03349282296650718,5,5,100,25,0.16666666666666666
-1600.0,0.14285714285714285,0.025071633237822348,7,7,100,25,0.16666666666666666
-1575.0,0.25,0.07682375726275016,8,8,100,25,0.16666666666666666
-1550.0,0.2857142857142857,0.09167950693374423,7,7,100,25,0.16666666666666666
-1525.0,0.25,0.11290322580645161,5,4,100,25,0.16666666666666666
-1500.0,0.3333333333333333,0.10294117647058823,4,3,100,25,0.16666666666666666
-1475.0,0.5,0.46808510638297873,5,4,100,25,0.16666666666666666
-1450.0,0.5,0.46808510638297873,5,4,100,25,0.16666666666666666
-1425.0,0.3333333333333333,0.336734693877551,6,6,100,25,0.16666666666666666
-1400.0,0.25,0.3273403595784253,8,8,100,25,0.16666666666666666
-1375.0,0.16666666666666666,0.170018281535649,6,6,100,25,0.16666666666666666
-1350.0,0.16666666666666666,0.170018281535649,6,6,100,25,0.16666666666666666
