phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,1774833,1775596,1774922.0,1775079.0,158.0,158.0,1847.2,1215.0,1920.0,700.0,Animal_Land_Pattern_Large,8.338779624999916,9.101534415999822,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,fixation,1,1774833,1775596,1775100.0,1775761.0,662.0,496.0,1910.3,1084.2,1920.0,1080.0,fixation,8.338779624999916,9.101534415999822,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,image,1,1775596,1776613,1775798.0,1776031.0,234.0,234.0,2228.5,936.5999999999999,2249.0,1269.0,Animal_Land_Solid_Large,9.101656540999784,10.118464415999824,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,image,1,1775596,1776613,1776222.0,1776810.0,589.0,391.0,2227.3,884.3,2249.0,1269.0,Animal_Land_Solid_Large,9.101656540999784,10.118464415999824,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1776823.0,1777035.0,213.0,213.0,2241.1,795.5999999999999,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1777222.0,1777506.0,285.0,285.0,2238.5,895.8,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1777521.0,1778133.0,613.0,613.0,2231.7,798.4000000000001,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1778324.0,1778536.0,213.0,213.0,2226.7,889.2,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1778548.0,1781438.0,2891.0,2891.0,2227.7,808.8,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,value,1,1776613,1782629,1781602.0,1782952.0,1351.0,1027.0,2231.6,819.7,2249.0,1269.0,Animal_Land_Solid_Large,10.118567249999842,16.134310832999972,1.0,Animal_Land_Solid_Large,2.0,,,,,,,,,,,
encoding,attention,1,1782629,1785648,1783155.0,1784216.0,1062.0,1062.0,2178.8,848.0999999999999,2249.0,1269.0,Animal_Land_Solid_Large,16.13442745799989,19.152764165999997,1.0,Animal_Land_Solid_Large,2.0,2.0,1.0,1.331041040999935,,,,,,,,
encoding,attention,1,1782629,1785648,1784436.0,1784567.0,132.0,132.0,2230.7,979.0,2249.0,1269.0,Animal_Land_Solid_Large,16.13442745799989,19.152764165999997,1.0,Animal_Land_Solid_Large,2.0,2.0,1.0,1.331041040999935,,,,,,,,
