subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
148,choice,choice,1,1.0,Small,1.0,2.6414008330000343,Animal_Land_Pattern_Large,0,0,1926648.0,1926747.0,99.0
148,choice,choice,1,1.0,Small,1.0,2.6414008330000343,Object_Sea_Solid_Small,1,1,1926785.0,1927062.0,277.0
148,choice,choice,3,1.0,Animal,2.0,0.5857326660000126,Animal_Land_Solid_Large,2,1,1936016.0,1936263.0,247.0
148,choice,choice,7,1.0,Sea,1.0,0.7214069169999675,Object_Sea_Pattern_Large,3,1,1949975.0,1950012.0,37.0
148,choice,choice,7,1.0,Sea,1.0,0.7214069169999675,Animal_Land_Pattern_Large,0,0,1950042.0,1950135.0,93.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Object_Sea_Solid_Large,0,0,2316781.0,2316929.0,148.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Sea_Pattern_Small,1,1,2318456.0,2318893.0,437.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Object_Sea_Solid_Small,2,1,2319087.0,2319237.0,150.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Land_Pattern_Large,3,0,2319427.0,2320804.0,1377.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Sea_Pattern_Small,1,1,2322286.0,2322463.0,177.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Land_Pattern_Large,3,0,2322681.0,2323121.0,440.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Object_Sea_Solid_Small,2,1,2323151.0,2323656.0,505.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Land_Pattern_Large,3,0,2323706.0,2324036.0,330.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Animal_Sea_Pattern_Small,1,1,2324044.0,2324283.0,239.0
148,choice,choice,9,2.0,Small,1.0,9.440499833000104,Object_Sea_Solid_Large,0,0,2324783.0,2324937.0,154.0
148,choice,choice,10,2.0,Large,2.0,2.470868833000168,Animal_Sea_Pattern_Small,1,0,2329959.0,2330187.0,228.0
148,choice,choice,10,2.0,Large,2.0,2.470868833000168,Object_Sea_Solid_Small,2,0,2330446.0,2330952.0,506.0
148,choice,choice,10,2.0,Large,2.0,2.470868833000168,Animal_Land_Pattern_Large,3,1,2331213.0,2331779.0,566.0
148,choice,choice,11,2.0,Solid,2.0,4.077915500000017,Animal_Land_Pattern_Large,3,0,2335725.0,2335943.0,218.0
148,choice,choice,11,2.0,Solid,2.0,4.077915500000017,Object_Sea_Solid_Large,0,1,2337179.0,2337239.0,60.0
148,choice,choice,11,2.0,Solid,2.0,4.077915500000017,Animal_Land_Pattern_Large,3,0,2337461.0,2337807.0,346.0
148,choice,choice,11,2.0,Solid,2.0,4.077915500000017,Animal_Sea_Pattern_Small,1,0,2338183.0,2338849.0,666.0
148,choice,choice,12,2.0,Object,1.0,6.469619125000008,Object_Sea_Solid_Small,2,1,2342849.0,2343165.0,316.0
148,choice,choice,12,2.0,Object,1.0,6.469619125000008,Animal_Land_Pattern_Large,3,0,2343530.0,2343886.0,356.0
148,choice,choice,12,2.0,Object,1.0,6.469619125000008,Animal_Sea_Pattern_Small,1,0,2344072.0,2344391.0,319.0
148,choice,choice,12,2.0,Object,1.0,6.469619125000008,Animal_Land_Pattern_Large,3,0,2344412.0,2345790.0,1378.0
148,choice,choice,12,2.0,Object,1.0,6.469619125000008,Object_Sea_Solid_Small,2,1,2346405.0,2346762.0,357.0
