game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Sea_Solid_Small,23900,24800,900,pre_recall,6,6,4,2,0,0,0.6666666666666666,0.3333333333333333,1641.0,1641.0,1277.0,364.0,0.0,0.0,0.7781840341255332,0.22181596587446678
1,Object_Sea_Solid_Small,23900,24800,900,during_recall,1,0,0,0,1,0,0.0,0.0,776.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Large,24800,25800,1000,pre_recall,5,5,0,5,0,0,0.0,1.0,1423.0,1423.0,0.0,1423.0,0.0,0.0,0.0,1.0
1,Object_Sea_Pattern_Large,24800,25800,1000,during_recall,2,2,0,2,0,0,0.0,1.0,228.0,228.0,0.0,228.0,0.0,0.0,0.0,1.0
1,Object_Land_Solid_Small,26800,27900,1100,pre_recall,4,2,0,2,0,2,0.0,1.0,760.0,336.0,0.0,336.0,0.0,424.0,0.0,1.0
1,Object_Land_Solid_Small,26800,27900,1100,during_recall,1,1,0,1,0,0,0.0,1.0,411.0,411.0,0.0,411.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Small,27900,28300,400,pre_recall,4,2,0,2,0,2,0.0,1.0,760.0,336.0,0.0,336.0,0.0,424.0,0.0,1.0
1,Animal_Sea_Pattern_Small,27900,28300,400,during_recall,2,1,0,1,1,0,0.0,1.0,385.0,76.0,0.0,76.0,309.0,0.0,0.0,1.0
2,Animal_Land_Pattern_Large,2000,3200,1200,pre_recall,4,3,1,2,1,0,0.3333333333333333,0.6666666666666666,945.0,879.0,233.0,646.0,66.0,0.0,0.26507394766780434,0.7349260523321957
2,Animal_Land_Pattern_Large,2000,3200,1200,during_recall,2,2,0,2,0,0,0.0,1.0,392.0,392.0,0.0,392.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Small,5300,6100,800,pre_recall,7,7,5,2,0,0,0.7142857142857143,0.2857142857142857,1444.0,1444.0,869.0,575.0,0.0,0.0,0.6018005540166205,0.3981994459833795
2,Object_Sea_Solid_Small,5300,6100,800,during_recall,2,2,1,1,0,0,0.5,0.5,326.0,326.0,293.0,33.0,0.0,0.0,0.8987730061349694,0.10122699386503067
2,Object_Land_Solid_Large,6100,7100,1000,pre_recall,7,7,0,7,0,0,0.0,1.0,1444.0,1444.0,0.0,1444.0,0.0,0.0,0.0,1.0
