subject,game,trial_number,decision_label,category,prop,chance,valence_label,delta_from_chance,feature_dim,option,choice,correct
103,5,36,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,animacy,Animal,0.0,1.0
103,5,37,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,size,Large,0.0,0.0
103,5,38,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Sea,0.0,1.0
103,6,41,leave,rel_pos,0.1107688764788854,0.1666666666666666,positive,-0.0558977901877812,texture,Pattern,0.0,1.0
103,6,42,leave,rel_pos,0.1172100243956531,0.1666666666666666,positive,-0.0494566422710135,size,Large,0.0,1.0
103,6,43,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,size,Small,1.0,1.0
103,6,44,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Land,1.0,1.0
103,6,45,leave,rel_pos,0.0400667779632721,0.1666666666666666,positive,-0.1265998887033945,animacy,Animal,0.0,1.0
103,6,47,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,texture,Solid,0.0,0.0
103,6,48,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Sea,0.0,1.0
103,7,49,leave,rel_pos,0.1607829430269136,0.3333333333333333,positive,-0.1725503903064196,animacy,Animal,0.0,1.0
103,7,50,leave,rel_pos,0.0332432432432432,0.1666666666666666,positive,-0.1334234234234234,environment,Land,0.0,1.0
103,7,51,take,rel_pos,0.6483794733288318,0.5,positive,0.1483794733288318,texture,Solid,1.0,0.0
103,7,52,leave,rel_pos,0.3438716710792711,0.3333333333333333,positive,0.0105383377459378,size,Large,0.0,1.0
103,7,53,take,rel_pos,0.3939335018471709,0.5,positive,-0.106066498152829,environment,Sea,1.0,0.0
103,7,54,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,texture,Pattern,0.0,1.0
103,7,55,leave,rel_pos,0.0319602891230514,0.3333333333333333,positive,-0.3013730442102818,animacy,Object,0.0,1.0
103,7,56,leave,rel_pos,0.0399132321041214,0.3333333333333333,positive,-0.2934201012292118,size,Small,0.0,1.0
104,1,5,take,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,animacy,Object,1.0,1.0
104,2,9,leave,rel_pos,0.718978102189781,0.1666666666666666,positive,0.5523114355231143,animacy,Animal,0.0,0.0
104,2,10,take,rel_pos,1.0,0.3333333333333333,positive,0.6666666666666667,environment,Land,1.0,1.0
104,2,12,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,texture,Solid,0.0,1.0
104,2,13,take,rel_pos,1.0,0.1666666666666666,positive,0.8333333333333334,size,Small,1.0,1.0
104,2,14,take,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,animacy,Object,1.0,1.0
104,2,15,take,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,size,Large,1.0,1.0
104,2,16,take,rel_pos,1.0,0.3333333333333333,positive,0.6666666666666667,texture,Pattern,1.0,1.0
104,3,17,take,rel_pos,1.0,0.3333333333333333,positive,0.6666666666666667,animacy,Object,1.0,1.0
104,3,20,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Sea,0.0,1.0
104,3,21,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,size,Large,0.0,1.0
104,3,22,take,rel_pos,1.0,0.1666666666666666,positive,0.8333333333333334,texture,Solid,1.0,1.0
104,4,25,take,rel_pos,1.0,0.1666666666666666,positive,0.8333333333333334,size,Small,1.0,1.0
104,4,28,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Land,1.0,1.0
104,5,33,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,texture,Pattern,1.0,0.0
104,5,34,take,rel_pos,0.6935687263556116,0.1666666666666666,positive,0.526902059688945,animacy,Animal,1.0,0.0
