bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,79.76300783363904,1.1333692280315208,1300,90,5.744684460818297
-2925.0,81.75246836430155,1.2490140315994005,1279,90,5.744684460818297
-2875.0,83.26562005530853,1.3893528625759548,1263,90,5.744684460818297
-2825.0,81.97498837457071,1.3598736264063007,1148,90,5.744684460818297
-2775.0,88.74204192284044,1.2572424281487828,1027,90,5.744684460818297
-2725.0,78.61199294482427,1.296006308091132,1109,90,5.744684460818297
-2675.0,79.36027214597614,1.3846602838969577,1071,90,5.744684460818297
-2625.0,73.63911697768704,1.4699292247268831,1089,90,5.744684460818297
-2575.0,70.49802014141682,1.565945919981266,1034,90,5.744684460818297
-2525.0,64.93030773329325,1.4608089587905952,1116,90,5.744684460818297
-2475.0,66.79595755541315,1.2950611157396836,1122,90,5.744684460818297
-2425.0,65.8488699772223,1.140317608356419,1180,90,5.744684460818297
-2375.0,61.448880126801164,1.0788443484550156,1160,90,5.744684460818297
-2325.0,61.21059526152064,1.0315997874597473,1109,90,5.744684460818297
-2275.0,57.92934880491274,0.9298691158900124,1263,90,5.744684460818297
-2225.0,57.244615593466534,1.0453332970458513,1262,90,5.744684460818297
-2175.0,57.99279989113522,1.1588302005300486,1289,90,5.744684460818297
-2125.0,63.369443581968696,1.2649387818651194,1280,90,5.744684460818297
-2075.0,65.29153209281161,1.32527010745626,1447,90,5.744684460818297
-2025.0,61.94487671630392,1.362452700358335,1379,90,5.744684460818297
-1975.0,51.594047426901554,1.3401833764599984,1242,90,5.744684460818297
-1925.0,47.78839503163496,1.2711985468660716,1249,90,5.744684460818297
-1875.0,52.10576447409812,1.415103031929897,1192,90,5.744684460818297
-1825.0,56.163381891473435,1.4987025896389978,1137,90,5.744684460818297
-1775.0,61.53797324280659,1.6307706867505207,1084,90,5.744684460818297
-1725.0,54.463580579018746,1.588789264688267,1050,90,5.744684460818297
-1675.0,51.42121556005173,1.4723936726631723,1129,90,5.744684460818297
-1625.0,45.40865715243171,1.2986122396245188,1167,90,5.744684460818297
-1575.0,45.7478479171009,1.214434880290288,1249,90,5.744684460818297
-1525.0,39.07317732601482,1.098800385543211,1196,90,5.744684460818297
-1475.0,36.27847955266291,1.0457993585476881,1187,90,5.744684460818297
-1425.0,40.030750412047205,1.1609528571533185,1212,90,5.744684460818297
-1375.0,43.615086421303346,1.3638495437559157,1100,90,5.744684460818297
-1325.0,44.12765549239943,1.3553782448748641,1127,90,5.744684460818297
-1275.0,46.685210451222304,1.2963992866131577,1198,90,5.744684460818297
-1225.0,43.8869644362537,1.2977322482092215,1223,90,5.744684460818297
-1175.0,40.88482671830232,1.1774722588291138,1333,90,5.744684460818297
-1125.0,37.825968722177564,1.005787199763475,1298,90,5.744684460818297
-1075.0,36.13135648633095,0.7669392052715361,1412,90,5.744684460818297
-1025.0,38.35070173895624,0.7976079700522939,1385,90,5.744684460818297
-975.0,39.058862660337006,0.7830653278358733,1327,90,5.744684460818297
-925.0,35.221838058547995,0.6850619998757355,1305,90,5.744684460818297
-875.0,32.4050074011481,0.6941568107097259,1318,90,5.744684460818297
-825.0,34.99498930600024,0.7824270316150185,1271,90,5.744684460818297
-775.0,31.44436251771553,0.8529157563580195,1150,90,5.744684460818297
-725.0,33.84734489821427,0.9453212802795516,1065,90,5.744684460818297
-675.0,32.65076130169878,0.8288296856981242,1227,90,5.744684460818297
-625.0,29.029743443743218,0.774408179997181,1234,90,5.744684460818297
-575.0,26.93437578904459,0.7297662138350484,1138,90,5.744684460818297
-525.0,28.958825825969164,0.7250684150218919,1173,90,5.744684460818297
-475.0,31.9385049089064,0.7235558534691678,1274,90,5.744684460818297
-425.0,29.862409998629136,0.7927648225473369,1250,90,5.744684460818297
-375.0,31.227188273374324,0.9134754774848316,1198,90,5.744684460818297
-325.0,29.023488498947348,0.8963813441055527,1157,90,5.744684460818297
-275.0,30.11133703477483,1.0005824042262512,1153,90,5.744684460818297
-225.0,33.31199862716554,0.9947635114669446,1273,90,5.744684460818297
-175.0,36.39644687486423,1.0629970123887873,1217,90,5.744684460818297
-125.0,37.62449474317561,1.0900384206493747,1150,90,5.744684460818297
-75.0,35.65835255062743,1.079759822590754,1069,90,5.744684460818297
-25.0,29.7672052581447,0.7483389499619393,950,90,5.744684460818297
25.0,36.88028561442924,0.7164189385833601,1622,90,5.744684460818297
75.0,40.81940753079023,0.7494586561709162,1634,90,5.744684460818297
125.0,47.98971031996149,0.8326482605561203,1559,90,5.744684460818297
175.0,49.07487519993597,0.8165321133290873,1498,90,5.744684460818297
225.0,51.956184009715464,0.7798581465375372,1512,90,5.744684460818297
275.0,52.49074714127276,0.8887529806022365,1425,90,5.744684460818297
325.0,56.01551204815167,0.9170800759872819,1478,90,5.744684460818297
375.0,59.209402660897915,1.0017000277413526,1492,90,5.744684460818297
425.0,64.25870335188075,1.2113021047778665,1376,90,5.744684460818297
475.0,59.20171584729516,1.0857034511220183,1482,90,5.744684460818297
525.0,61.06534231616417,1.049727986822685,1535,90,5.744684460818297
575.0,61.55340755244361,1.0447289579851073,1515,90,5.744684460818297
625.0,59.012439155044675,1.014722411808539,1353,90,5.744684460818297
675.0,61.39876529671831,0.9983036296124982,1471,90,5.744684460818297
725.0,66.10448904793257,1.1389744839912055,1300,90,5.744684460818297
