game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Pattern_Small,3300,4300,1000,pre_recall,8,4,2,2,4,0,0.5,0.5,2827.0,1199.0,566.0,633.0,1628.0,0.0,0.47206005004170143,0.5279399499582986
1,Animal_Land_Pattern_Small,3300,4300,1000,during_recall,2,2,0,2,0,0,0.0,1.0,741.0,741.0,0.0,741.0,0.0,0.0,0.0,1.0
1,Object_Sea_Pattern_Large,5000,5900,900,pre_recall,6,5,2,3,1,0,0.4,0.6,1658.0,1388.0,633.0,755.0,270.0,0.0,0.45605187319884727,0.5439481268011528
1,Object_Sea_Pattern_Large,5000,5900,900,during_recall,2,2,0,2,0,0,0.0,1.0,1120.0,1120.0,0.0,1120.0,0.0,0.0,0.0,1.0
1,Object_Land_Pattern_Small,5900,6900,1000,pre_recall,2,2,1,1,0,0,0.5,0.5,636.0,636.0,189.0,447.0,0.0,0.0,0.2971698113207547,0.7028301886792453
1,Object_Land_Pattern_Small,5900,6900,1000,during_recall,1,1,1,0,0,0,1.0,0.0,199.0,199.0,199.0,0.0,0.0,0.0,1.0,0.0
1,Object_Sea_Solid_Large,8100,9100,1000,pre_recall,5,2,0,2,3,0,0.0,1.0,1184.0,314.0,0.0,314.0,870.0,0.0,0.0,1.0
1,Object_Sea_Solid_Large,8100,9100,1000,during_recall,1,0,0,0,1,0,0.0,0.0,193.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0
1,Animal_Sea_Solid_Large,9100,9800,700,pre_recall,5,2,0,2,3,0,0.0,1.0,1184.0,314.0,0.0,314.0,870.0,0.0,0.0,1.0
1,Animal_Sea_Solid_Large,9100,9800,700,during_recall,2,1,0,1,1,0,0.0,1.0,492.0,283.0,0.0,283.0,209.0,0.0,0.0,1.0
