game,original_item,item,onset,offset
1,LADYBUG,Animal_Land_Pattern_Small,3.3,4.3
1,BOAT,Object_Sea_Pattern_Large,5.0,5.9
1,HAT,Object_Land_Pattern_Small,5.9,6.9
1,SUBMARINE,Object_Sea_Solid_Large,8.1,9.1
1,SEAL,Animal_Sea_Solid_Large,9.1,9.8
1,BIRD,Animal_Land_Solid_Small,10.5,11.0
2,HOUSE,Object_Land_Pattern_Large,7.5,8.7
2,LION,Animal_Land_Solid_Large,10.5,11.4
2,CRAB,Animal_Sea_Solid_Small,13.2,13.8
2,ZEBRA,Animal_Land_Pattern_Large,15.1,15.9
2,SNORKEL,Object_Sea_Solid_Small,15.9,17.1
2,FLOATIES,Object_Sea_Pattern_Small,17.1,18.3
3,BIRD,Animal_Land_Solid_Small,2.5,3.3
3,LADYBUG,Animal_Land_Pattern_Small,3.3,4.5
3,BOAT,Object_Sea_Pattern_Large,4.5,5.7
3,WHALE,Animal_Sea_Pattern_Large,7.9,8.5
3,SUBMARINE,Object_Sea_Solid_Large,8.5,9.7
3,BOWTIE,Object_Land_Solid_Small,9.7,10.4
4,FLOATIES,Object_Sea_Pattern_Small,3.2,4.1
4,LADYBUG,Animal_Land_Pattern_Small,5.0,5.8
4,LION,Animal_Land_Solid_Large,6.5,7.2
4,HAT,Object_Land_Pattern_Small,8.3,8.9
4,SUBMARINE,Object_Sea_Solid_Large,8.9,10.5
4,SEAL,Animal_Sea_Solid_Large,10.5,11.5
5,BIRD,Animal_Land_Solid_Small,2.8,3.6
5,HOUSE,Object_Land_Pattern_Large,3.6,4.7
5,COUCH,Object_Land_Solid_Large,5.4,6.2
5,WHALE,Animal_Sea_Pattern_Large,8.2,8.8
5,SNORKEL,Object_Sea_Solid_Small,11.6,12.6
5,FISH,Animal_Sea_Pattern_Small,16.6,17.0
6,BIRD,Animal_Land_Solid_Small,2.3,3.0
6,LADYBUG,Animal_Land_Pattern_Small,3.0,4.3
6,BOAT,Object_Sea_Pattern_Large,4.3,5.4
6,SUBMARINE,Object_Sea_Solid_Large,9.8,10.6
6,BOWTIE,Object_Land_Solid_Small,11.7,12.5
6,WHALE,Animal_Sea_Pattern_Large,12.5,13.6
7,HOUSE,Object_Land_Pattern_Large,2.1,3.7
7,LION,Animal_Land_Solid_Large,3.7,4.1
7,CRAB,Animal_Sea_Solid_Small,6.2,6.8
7,ZEBRA,Animal_Land_Pattern_Large,9.3,10.1
7,SNORKEL,Object_Sea_Solid_Small,13.5,17.4
7,FLOATIES,Object_Sea_Pattern_Small,21.0,21.6
